product_id,category,brand,product_name,ingredients
444,에센스/세럼/앰플,원진이펙트,[기미잡티개선/미백성분함유] 원진이펙트 멜라리스 앰플 50g,"정제수, 글리세레스-26, 글리세린, 트라이에틸헥사노인, 1,2-헥산다이올, 나이아신아마이드, 카프릴릭/카프릭트라이글리세라이드, 폴리솔베이트60, 글리세릴스테아레이트에스이, 다이메티콘, 베타인, 스쿠알란, 옥틸도데칸올, 다이메티콘올, 세테아릴올리베이트, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 솔비탄올리베이트, 아이소헥사데칸, 비사보롤, 시어버터, 트라이-C14-15알킬시트레이트, 사이클로펜타실록세인, 폴리솔베이트80, 부틸렌글라이콜, 에틸헥실글리세린, 세틸알코올, 스테아릴알코올, 향료, 아데노신, 다이소듐이디티에이, 소듐하이알루로네이트, 바베이도스체리추출물, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 인도멀구슬나무잎추출물, 펜틸렌글라이콜, 울금뿌리추출물, 참산호말추출물, 글루타티온, 마데카소사이드, 트라넥사믹애씨드, 석송추출물, 쇠뜨기추출물, 피토스테롤, 레시틴, 유비퀴논, 솔비탄카프릴레이트, 잔탄검"
445,에센스/세럼/앰플,메이크프렘,[2주모공세럼/단독기획] 메이크프렘 엔드포어 베지티놀 모공세럼 50ml 기획(+인테카크림 31ml),"정제수, 메틸프로판다이올, 프로판다이올, 1,2-헥산다이올, 부틸렌글라이콜, 나이아신아마이드, 글리세린, 콜라겐추출물, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 소듐하이알루로네이트, 홀리바질잎추출물, 카카오추출물, 울금뿌리추출물, 참산호말추출물, 수용성콜라겐, 펜틸렌글라이콜, 바쿠치올, 글리세릴폴리메타크릴레이트, 폴리글리세릴-10라우레이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 카페인, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 다이에톡시에틸석시네이트, 하이드로제네이티드레시틴, 하이드로제네이티드폴리아이소부텐, 판테놀, 트로메타민, 에틸헥실글리세린, 알란토인, 아데노신, 다이포타슘글리시리제이트, 글루코노락톤, 시트릭애씨드, 소듐파이테이트, 덱스트린, 베타-글루칸, 토코페롤, 사이아노코발아민, 유칼립투스잎오일, 발삼아미리스껍질오일, 멕시칸주니퍼오일, 스피어민트잎오일, 라벤더오일, 육두구커넬오일, 베르가모트오일"
446,에센스/세럼/앰플,로우퀘스트,로우퀘스트 베리어 인핸싱 토너 투 에센스 200ml,"정제수, 글리세린, 다이프로필렌글라이콜, 프로판다이올, 1,2-헥산다이올, 에리스리톨, 부틸렌글라이콜, 판테놀, 세틸에틸헥사노에이트, 에틸헥실팔미테이트, 스쿠알란, 하이드록시아세토페논, 수크로오스다이스테아레이트, 암모늄폴리아크릴로일다이메틸타우레이트, 소듐폴리아크릴로일다이메틸타우레이트, 카프릴릭/카프릭트라이글리세라이드, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 글리세레스-25피씨에이아이소스테아레이트, 하이드로제네이티드폴리데센, 하이드로제네이티드레시틴, 에틸헥실글리세린, 수국잎추출물, 옥수수커넬추출물, 다이소듐이디티에이, 다이포타슘포스페이트, 아세틸글루타민, 트라이데세스-10, 바나나추출물, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 프룩탄, 서양송악잎/줄기추출물, 카카오추출물, 코코넛야자오일, 비치스트로베리추출물, 글루코오스, 치자나무꽃추출물, 발삼아미리스껍질오일, 목서꽃추출물, 셀룰로오스검"
447,에센스/세럼/앰플,차앤박,[10분진정앰플] 차앤박 뮤제너 피토 수딩 앰플 35ml 1+1 기획,"정제수, 알로에베라잎즙, 부틸렌글라이콜, 글리세린, 판테놀, 1,2-헥산다이올, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 수용성프로테오글리칸, 펜틸렌글라이콜, 알란토인, 마데카소사이드, 소듐하이알루로네이트, 잔탄검, 판토락톤, 하이드록시페닐프로파미도벤조익애씨드, 베타-글루칸, 병풀잎추출물, 스페인감초뿌리추출물, 녹차추출물, 알로에베라잎폴리사카라이드, 아스코빌팔미테이트, 포트마리골드꽃추출물, 쇠비름추출물"
448,에센스/세럼/앰플,아이소이,[모공탄력] 아이소이 포어 타이트닝 컨트롤 세럼 20ml 기획 (+3ml),"정제수, 글리세린, 에탄올, 베타인, 카프릴릭/카프릭트라이글리세라이드, 세틸에틸헥사노에이트, 트레할로오스, 잔탄검, 블랙윌로우나무껍질추출물 , 서양송악추출물, 마카다미아씨오일, 올리브오일, 다마스크장미꽃오일, 약모밀추출물, 밤껍질추출물, 흰버드나무껍질추출물, 병풀추출물, 락토바실러스/콩발효추출물, 육계나무껍질추출물, 오레가노잎추출물, 편백잎추출물, 쇠비름추출물, 아데노신, 아세로라추출물, 몰로키아잎추출물, 브로콜리추출물, 로즈마리추출물, 아라키딜알코올, 세테아릴알코올, 베헤닐알코올, 아라키딜글루코사이드, 글리세릴스테아레이트, 알지닌, 알란토인, 카보머, 아사이팜열매추출물, 로우스위트블루베리추출물, 인디안구스베리열매추출물, 크랜베리추출물, 부틸렌글라이콜, 1,2-헥산다이올, 포트마리골드꽃추출물, 황금추출물, 모란뿌리추출물, 스페인감초뿌리추출물, 시트로넬올, 제라니올 *아이소이에서 사용하는 에탄올은 식물발효성분입니다."
449,에센스/세럼/앰플,플라스킨,플라스킨 발효콩 바운스 단백질 에센스 80ml,"정제수, 프로판다이올, 판테놀, 폴리글리세린-3, 1,2-헥산다이올, 글리세린, 스트렙토코쿠스 테르모필루스발효물, 소듐하이알루로네이트, 하이드롤라이즈드콩단백질, 비피다발효용해물, 카카오추출물, 클로렐라 불가리스추출물, 펜틸렌글라이콜, 하이드록시에틸우레아, 다이에톡시에틸석시네이트, 소듐폴리아크릴레이트, 부틸렌글라이콜, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 트로메타민, 에틸헥실글리세린, 알란토인, 아데노신, 석시닉애씨드, 덱스트린, 글루코오스, 프룩토올리고사카라이드, 프룩토오스, 토코페롤, 베타-글루칸, 잔탄검"
450,에센스/세럼/앰플,닥터하우쉬카,닥터하우쉬카 모공 탄력 세럼 50ml,"정제수, 키드니베치추출물, 살구씨오일, 에탄올(유기농 곡물 유래), 버지니아풍년화껍질/잎추출물, 스위트아몬드오일, 올리브오일, 땅콩오일, 해바라기씨오일, 서양고추나물꽃/잎/줄기추출물, 글리세린, 포트마리골드꽃추출물, 레시틴, 당근추출물, 밀겨추출물, 호호바씨오일, 향료*, 알진, 잔탄검, 리날룰*, 시트랄*, 파네솔*, 리모넨*, 시트로넬올*, 제라니올*, 벤질벤조에이트, 유제놀*, 벤질살리실레이트*"
451,에센스/세럼/앰플,디오디너리,[수분보습] 디오디너리 히알루로닉 애시드 2% + B5 30ml,"정제수, 소듐하이알루로네이트(2%), 프로판다이올, 펜틸렌글라이콜, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 포스포리피드, 스핑고리피드, 판테놀, 안펠티옵시스 콩킨나추출물, 글리세린, 폴리솔베이트20, 시트릭애씨드, 소듐시트레이트, p-아니식애씨드, 토코페롤, 트라이소듐에틸렌다이아민다이석시네이트, 카프릴릴글라이콜, 에톡시다이글라이콜, 에틸헥실글리세린, 헥실렌글라이콜,페녹시에탄올, 클로페네신"
452,에센스/세럼/앰플,디오디너리,[수분보습] 디오디너리 히알루로닉 애시드 2% + B5 60ml,"정제수, 소듐하이알루로네이트(2%), 프로판다이올, 펜틸렌글라이콜, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 포스포리피드, 스핑고리피드, 판테놀, 안펠티옵시스 콩킨나추출물, 글리세린, 폴리솔베이트20, 시트릭애씨드, 소듐시트레이트, p-아니식애씨드, 토코페롤, 트라이소듐에틸렌다이아민다이석시네이트, 카프릴릴글라이콜, 에톡시다이글라이콜, 에틸헥실글리세린, 헥실렌글라이콜,페녹시에탄올, 클로페네신"
453,에센스/세럼/앰플,무슈제이,[모공케어] 무슈제이 레티놀로지 데일리 리페어 (로션/에센스) 택 1,"에센스: 정제수, 프로판다이올, 1,2-헥산다이올, 나이아신아마이드, 메틸글루세스-20, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 폴리아크릴레이트크로스폴리머-6, 피피지-13-데실테트라데세스-24, 하이드로제네이티드레시틴, 아데노신, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 인도멀구슬나무잎추출물, 다이소듐이디티에이, 마카다미아씨오일, 향료, 세테아릴알코올, 울금뿌리추출물, 부틸렌글라이콜, 폴리솔베이트20, 판테놀, 베타인, 시트릭애씨드, 카프릴로일살리실릭애씨드, 참산호말추출물, 레티놀(90ppm), 유채스테롤, 스테아릭애씨드, 콜레스테롤, 세테스-3, 세테스-5, 토코페롤, 글루타티온, 알루미늄/마그네슘하이드록사이드스테아레이트, 토코페릴아세테이트, 포타슘세틸포스페이트, 폴리글리세릴-10스테아레이트, 소듐아스코빌포스페이트, 바이오틴, 폴릭애씨드, 피리독신, 사이아노코발아민, 리놀레익애씨드, 리보플라빈, 베타-카로틴, 티아민에이치씨엘 로션: 정제수,카프릴릭/카프릭트라이글리세라이드,에틸헥실팔미테이트,프로판다이올,부틸렌글라이콜,나이아신아마이드,베헤닐알코올,폴리글리세릴-3메틸글루코오스다이스테아레이트,다이메티콘,스테아릭애씨드,글리세릴스테아레이트,다이프로필렌글라이콜,하이드록시아세토페논,카프릴릴글라이콜,해바라기씨오일,스쿠알란,트로메타민,카보머,시트릭애씨드,아데노신,인도멀구슬나무꽃추출물,향료,홀리바질잎추출물,다이소듐이디티에이,마카다미아씨오일,인도멀구슬나무잎추출물,잔탄검,돌콩오일,하이드로제네이티드레시틴,토코페롤,폴리솔베이트20,울금뿌리추출물,판테놀,레티놀(90ppm),참산호말추출물,글리세린,유채스테롤,1,2-헥산다이올,콜레스테롤,다이포타슘글리시리제이트,세테스-3,세테스-5,알루미늄/마그네슘하이드록사이드스테아레이트,토코페릴아세테이트,아나토씨오일,포타슘세틸포스페이트,폴리글리세릴-10라우레이트,하이드롤라이즈드콜라겐,카퍼트라이펩타이드-1,트라이펩타이드-1,팔미토일펜타펩타이드-4,팔미토일트라이펩타이드-1,헥사펩타이드-9,헥사펩타이드-11"
454,에센스/세럼/앰플,퍼셀,[튼튼장벽강화] 퍼셀 20억/mL 픽셀바이옴 유산균 원액 20ml,"비피다발효용해물(45%), 락토바실러스발효용해물(45%), 부틸렌글라이콜, 1,2-헥산다이올, 에틸헥실글리세린"
455,에센스/세럼/앰플,아떼,[미백&리페어] 아떼 비타 EGF 흔적엔딩 세럼,"정제수, 비타민나무수, 부틸렌글라이콜, 다이프로필렌글라이콜, 나이아신아마이드, 글리세린, 1,2-헥산다이올, 베타인, 메틸프로판다이올, 베르가모트추출물, 메도우폼씨오일, 마카다미아씨오일, 시어버터, 병풀잎추출물, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 키토산, 하이알루로닉애씨드, 다이에톡시에틸석시네이트, 스쿠알란, 폴리글리세릴-10라우레이트, 판테놀, 카프릴릴메티콘, 하이드로제네이티드레시틴, 트로메타민, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 카프릴릭/카프릭트라이글리세라이드, 에틸헥실글리세린, 소듐다이라우미도글루타미드라이신, 알란토인, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 아데노신, 세라마이드엔피, 글루코실헤스페리딘, 팔미토일트라이펩타이드-5, 베타-글루칸, 헥사펩타이드-2, 하이드로제네이티드폴리데센, 트라이아이소스테아린, 프로판다이올, 바이오틴, 바이오플라보노이드, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 토코페롤, 에스에이치-올리고펩타이드-1, 소듐아스코빌포스페이트, 3-O-에틸아스코빅애씨드, 페룰릭애씨드, 펜틸렌글라이콜, 벤질글라이콜, 하이드롤라이즈드글라이코사미노글리칸, 소듐하이알루로네이트크로스폴리머, 콜레스테롤, 하이드록시프로필트라이모늄하이알루로네이트, 아스코빅애씨드, 아스코빌글루코사이드, 소듐아세틸레이티드하이알루로네이트, 카보머, 잔탄검, 다이소듐이디티에이, 향료"
456,에센스/세럼/앰플,차앤박,차앤박(CNP) 더마앤서 안티포어 액티브 필 AHA앰플 50ml,"정제수, 만델릭애씨드, 트로메타민, 2,3-부탄다이올, 프로판다이올, 글리세린, 펜틸렌글라이콜, 판테놀, 1,2-헥산다이올, 하이드록시에틸피페라진에탄설포닉애씨드, 부틸렌글라이콜, 다이프로필렌글라이콜, 세린, 카르니틴, 석시닉애씨드, 소듐하이알루로네이트, 살리실릭애씨드, 폴리글리세릴-10스테아레이트, 알란토인, 폴리글리세릴-10올리에이트, 폴리쿼터늄-51, 로즈마리잎오일, 트라이소듐이디티에이, 베티버뿌리오일, 병풀잎추출물, 쇠비름추출물, 트록세루틴, 징크피씨에이, 알지닌, 글루타믹애씨드, 덱스트린, 카카오씨추출물, 황련뿌리추출물, 클로로제닉애씨드, 엑토인, 약모밀추출물, 은행추출물, 마데카소사이드"
457,에센스/세럼/앰플,주미소,주미소 올데이 비타민 퓨어 씨 5.5 글로우 세럼 30ml,"정제수, 부틸렌글라이콜, 아스코빅애씨드, 아스코빌글루코사이드, 1,2-헥산다이올, 트로메타민, 아로니아열매추출물, 알파-알부틴, 소듐하이알루로네이트, 폴리글리세릴-10라우레이트, 폴리글리세릴-10미리스테이트, 글리세린, 잔탄검, 토코페롤, 페룰릭애씨드"
458,에센스/세럼/앰플,한율,한율 달빛유자C 세럼 30ml 기획 (+20ml),"정제수, 부틸렌글라이콜, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 나이아신아마이드 (비타민B3), 1,2-헥산다이올, 천궁수, 왜당귀뿌리수, 베헤닐알코올, 판테놀(비타민B5), 해바 라기씨오일, 리모넨, 유자껍질오일(5,000 ppm), 트로메타민, 카보머, 아크릴레이트/C10-30 알킬아크릴레이트크로스폴리머, 당근추출물, 타우린(1,000 ppm), 에틸헥실글리세린, 아데 노신, 유자추출물(262 ppm), 다이소듐이디티에이, 리날룰, 에칠아스코빌에텔(100 ppm), 탱자추출물, 베타-카로틴(비타민A*), 토코페롤(비타민E), 아스코빅애씨드(비타민C), 유자 껍질추출물(6 ppm) * 비타민A 전구체 베타-카로틴"
459,에센스/세럼/앰플,로우퀘스트,로우퀘스트 에키네시아 카밍 모이스처 앰플 50ml,"자주천인국추출물(73.0%), 프로판다이올, 글리세린, 부틸렌글라이콜, 다이프로필렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 글리세레스-26, 정제수, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 카보머, 트로메타민, 다이페닐다이메티콘, 글리세레스-25피씨에이아이소스테아레이트, 트라이에틸헥사노인, 바이오사카라이드검-1, 야생딸기잎추출물, 에틸헥실글리세린, 아데노신, 솔비탄아이소스테아레이트, 폴리글리세릴-10올리에이트, 하이드로제네이티드레시틴, 다이소듐이디티에이, 하이드록시에틸셀룰로오스, 다이포타슘포스페이트, 하이알루로닉애씨드, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 아세틸글루타민, 바나나추출물, 카카오추출물, 서양송악잎/줄기추출물, 코코넛야자오일, 비치스트로베리추출물, 치자꽃추출물, 목서꽃추출물, 발삼아미리스껍질오일, 셀룰로오스검"
460,에센스/세럼/앰플,톡스앤필,[진정보습/장벽케어] 톡스앤필 판테놀 세럼 30ml,"정제수, 글리세린, 프로판다이올, 글리세레스-26, 부틸렌글라이콜, 베타인, 메틸트라이메티콘, 1,2-헥산다이올, 메틸프로판다이올, 다이카프릴릴카보네이트, 판테놀(10,510 ppm), 소듐하이알루로네이트, 다이메티콘크로스폴리머, 다이펜타에리스리틸헥사C5-9 애씨드에스터, 펜틸렌글라이콜, 소듐아크릴레이트크로스폴리머-2, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 비닐다이메티콘, 다이에톡시에틸석시네이트, 글리세릴스테아레이트, 소듐피씨에이, 하이드로제네이티드레시틴, 아이소도데케인, 세테아릴올리베이트, 다이프로필렌글라이콜, 솔비탄올리베이트, 알란토인, 에틸헥실글리세린, 알루미늄수크로오스옥타설페이트, 베타-글루칸, 토코페롤, 세라마이드엔피, 수크로오스스테아레이트, 스테아릭애씨드, 팔미틱애씨드, 콜레스테롤, 글라이코스핑고리피드, 세테아릴알코올, 잔탄검"
461,에센스/세럼/앰플,빌리프,[모공X탄력X장벽] 빌리프 슈퍼드랍스 펩타이드 퍼밍 세럼 30ml 기획/단품,"[본품 - 펩타이드 퍼밍 세럼] 정제수, 글리세린, 다이프로필렌글라이콜, 나이아신아마이드, 트라이에틸헥사노인, 펜타에리스리틸테트라에틸헥사노에이트, 1,2-헥산다이올, 판테놀, 카프릴릭/카프릭트라이글리세라이드, 폴리메틸실세스퀴옥세인, 베타인, 메틸글루코오스세스퀴스테아레이트, 세린, 알지닌, 트로메타민, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 시트릭애씨드, 카보머, 다이포타슘글리시리제이트, 트레할로오스, 아데노신, 육두구추출물, 스클레로튬검, 소듐글루코네이트, 석시노글리칸, 베타-글루칸, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 돌콩오일, 레몬밤꽃/잎/줄기수*, 로즈마리잎수*, 타임잎추출물*, 유칼립투스잎추출물*, 폴스애플민트잎추출물*, 로즈힙열매추출물*, 덱스트린, 카카오씨추출물, 레티놀, 부틸렌글라이콜, 마카다미아씨오일, 하이드로제네이티드레시틴, 콜레스테롤, 폴리글리세릴-10라우레이트, 유채스테롤, 카프릴릴글라이콜, 피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트, 레틴알, 실리카, 포타슘세틸포스페이트, 세라마이드엔피, 펜타에리스리틸테트라-다이-T-부틸하이드록시하이드로신나메이트, 아세틸헥사펩타이드-8(0.05ppm), 다이소듐이디티에이, 오렌지껍질오일+, 라임전초오일+, 센티드제라늄꽃오일+, 로즈마리잎오일+, 리모넨, 시트로넬올, 제라니올, 시트랄, 리날룰 *표시: belif original formula +표시: 식물 유래 향 [증정 - 뉴메로 에센스] 정제수, 글리세린, 변성알코올, 다이프로필렌글라이콜, 부틸렌글라이콜, 1,2-헥산다이올, 트레할로오스, 바위손추출물*, 귀리커넬추출물+, 포트마리골드꽃추출물+, 개박하추출물+, 라즈베리잎추출물+, 와일드인디고뿌리추출물+, 별꽃추출물+, 레이디스맨틀잎추출물**, 삼색제비꽃추출물**, 다마스크장미꽃추출물**, 메도우스위트꽃추출물**, 마시멜로뿌리추출물**, 베타인, 판테놀, 아이리쉬모스추출물, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 피이지-40하이드로제네이티드캐스터오일, 옥틸도데세스-16, 카보머, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 소듐폴리아크릴레이트, 트로메타민, 트라이소듐이디티에이, 오렌지껍질오일++, 라임전초오일++, 로즈마리잎오일++, 센티드제라늄꽃오일++, 리모넨, 시트로넬올, 제라니올, 시트랄, 리날룰 (*표시: 부활초 추출물, +표시: Napiers original formula, **표시: Napiers moisture formula, ++표시: 식물 유래 향)"
462,에센스/세럼/앰플,빌리프,빌리프 슈퍼드랍스 글로우 세럼 50ml,"정제수, 다이메티콘, 메틸트라이메티콘, 세틸에틸헥사노에이트, 에이치디아이/트라이메틸올헥실락톤크로스폴리머, 2,3-부탄다이올, 변성알코올, 글리세린, 아이소도데케인, 합성플루오르플로고파이트, 나이아신아마이드, 피이지-10다이메티콘, 세틸피이지/피피지-10/1다이메티콘, 다이메티콘/피이지-10/15크로스폴리머, 1,2-헥산다이올, 판테놀, 레몬밤꽃/잎/줄기수*, 로즈마리잎수*, 타임잎추출물*, 유칼립투스잎추출물*, 폴스애플민트잎추출물*, 로즈힙열매추출물*, 베타인, 소듐글루코네이트, 글루코노락톤, 피토스테롤, 스쿠알란, 아스코빅애씨드, 하이드로제네이티드레시틴, 세라마이드엔피, 세라마이드엔에스, 콜레스테롤, 피토스핑고신, 세라마이드에이피, 세라마이드에이에스, 세라마이드이오피, 다이스테아다이모늄헥토라이트, 마그네슘설페이트, 다이스테아릴다이모늄클로라이드, 팔미틱애씨드, 실리카, 토코페릴아세테이트, 스테아릭애씨드, 다이프로필렌글라이콜, 틴옥사이드, 소듐시트레이트, 토코페롤, 펜타에리스리틸테트라-다이-T-부틸하이드록시하이드로신나메이트, 세테아릴알코올, 오렌지껍질오일+, 라임전초오일+, 센티드제라늄꽃오일+, 로즈마리잎오일+, 리모넨, 시트로넬올, 제라니올, 시트랄, 리날룰, 티타늄디옥사이드 (CI 77891), 적색산화철 *표시: belif original formula +표시: 식물 유래 향"
463,에센스/세럼/앰플,메디앤서,메디앤서 비타 콜라겐 로직 앰플 30ml,"정제수, 글리세린, 다이프로필렌글라이콜, 프로판다이올, 글리세레스-26, 메틸글루세스-20, 나이아신아마이드, 부틸렌글라이콜, 판테놀(10,500 ppm) 1,2-헥산다이올, 콜라겐(3,000 ppm), 글리세레스-25피씨에이아이소스테아레이트, 하이드록시아세토페논, 다이페닐다이메티콘, 트라이에틸헥사노인, 카보머, 소듐폴리아크릴로일다이메틸타우레이트, 트로메타민, 하이드로제네이티드레시틴, 에틸헥실글리세린, 폴리글리세릴-10올리에이트, 잔탄검, 아데노신, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 시어버터, 황련뿌리추출물, 소듐폴리아크릴레이트, 트라이소듐에틸렌다이아민다이석시네이트, 카카오씨추출물, 퀸즈랜드넛오일, 소듐하이알루로네이트, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 달맞이꽃오일, 향료, 덱스트린, 팔미틱애씨드, 하이드롤라이즈드엘라스 틴, 올레익애씨드, 스테아릭애씨드, 소듐서팩틴, 미리스틱 애씨드, 아스코빅애씨드(0.1 ppm), 글루타티온, 스쿠알란, 다이메틸아이소소바이드, 토코페롤(0.07 ppm), 해바라기씨오일, 하이드록시피나콜론레티노에이트(0.01 ppm), 글라이신, 팔미토일트라이펩타이드-5, 아세틸테트라펩타이드-5, 아세틸헥사펩타이드-8, 카퍼트라이펩타이드-1"
464,에센스/세럼/앰플,주미소,[항산화/광채케어]주미소 안티옥시던트 글로우 수분광채 에센스 40ml,"정제수, 프로판다이올, 부틸렌글라이콜, 나이아신아마이드, 메틸프로판다이올, 펜틸렌글라이콜, 1,2-헥산다이올, 아이소펜틸다이올, 옥틸도데세스-16, 알파-알부틴, 글리세릴글루코사이드, 글리세린, 카보머, 아데노신, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 토코페롤, 판테놀, 윈터체리뿌리추출물, 트로메타민, 병풀잎추출물"
465,에센스/세럼/앰플,VT,[미백집중] VT 비타-라이트 리들샷 100 에센스 50ml,"정제수, 다이프로필렌글라이콜, 글리세린, 나이아신아마이드, 폴리글리세린-3, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 베타인, 소듐카보머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 실리카, 에틸헥실글리세린, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, C12-14알케스-12, 하이드록시에틸셀룰로오스, 하이드록시아세토페논, 카프릴릴글라이콜, 아데노신, 트로메타민, 부틸렌글라이콜, 인도멀구슬나무잎추출물, 다이소듐이디티에이, 인도멀구슬나무꽃추출물, 구아검, 울금뿌리추출물, 아가, 잔탄검, 유비퀴논, 병풀추출물, 홀리바질잎추출물, 토코페롤, 아스코빅애씨드, 하이드로제네이티드폴리데센, 비타민나무열매오일, 글루타티온, 비타민나무수, 프로판다이올, 참산호말추출물, 폴리글리세릴-10 라우레이트, 아스타잔틴, 하이드로제네이티드포스파티딜콜린, 다이소듐포스페이트, 폴리솔베이트60, 레티닐팔미테이트, 비파나무잎추출물, 소듐포스페이트, 소듐라우로일글루타메이트, 스피어민트추출물, 소듐하이알루로네이트, 프로폴리스추출물, 페룰릭애씨드, 아시아티코사이드, 아시아틱애씨드, 마데카식애씨드, 마데카소사이드"
466,에센스/세럼/앰플,VT,[모공집중] VT 레티-에이 리들샷 100 에센스 50ml,"정제수, 다이프로필렌글라이콜, 글리세린, 나이아신아마이드, 부틸렌글라이콜, 마카다미아씨오일, 다이메틸아이소소바이드, 1,2-헥산다이올, 에틸헥실팔미테이트, 소듐폴리아크릴레이트, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 글리세릴스테아레이트, 폴리글리세릴-6스테아레이트, 폴리아이소부텐, 실리카, 하이드록시피나콜론레티노에이트, 알란토인, 글리세레스-26, 에틸헥실글리세린, 카프릴릴글라이콜, 잔탄검, 다이포타슘글리시리제이트, 아데노신, 카프릴릴/카프릴글루코사이드, 솔비탄올리에이트, 폴리글리세릴-6베헤네이트, 소듐하이알루로네이트, 레시틴, 폴리솔베이트20, 병풀추출물, 레티놀, 바쿠치올, 해바라기씨오일, 베타-카로틴, 프로폴리스추출물, 감나무잎추출물, 포도추출물, 커피콩추출물, 잇꽃꽃추출물, 호장근뿌리추출물, 아시아티코사이드, 밤껍질추출물, 녹차추출물, 초피나무열매추출물, 마데카소사이드, 마데카식애씨드, 아시아틱애씨드"
467,에센스/세럼/앰플,달팡,달팡 인트랄 수딩 앤 포티파잉 인텐시브 세럼 30ml,"정제수,프로판다이올,판테놀,트라이아이소스테아린,아이소스테아릴알코올,부틸렌글라이콜,부틸렌글라이콜코코에이트,글리세린,스위트아몬드오일,서양자두씨추출물,락토바실러스발효물,조류추출물,동백나무씨오일,비사보롤,다이포타슘글리시리제이트,돌콩스테롤,피토스핑고신,바이오사카라이드검-1,소듐하이알루로네이트,마트리카리아추출물,스클레로튬검,발레이추출물,풀루란,밀배아추출물,알테로모나스발효추출물,모란뿌리추출물,모노기나산사꽃추출물,베타인,미레스-3미리스테이트,에틸헥실글리세린,스쿠알란,카페인,소듐스테아로일글루타메이트,리놀레익애씨드,잔탄검,에틸셀룰로오스,레시틴,다이소듐이디티에이,소듐하이드록사이드,실리카,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,파네솔,토코페릴아세테이트,비에이치티,토코페롤,클로페네신,페녹시에탄올,소듐벤조에이트,포타슘솔베이트"
468,에센스/세럼/앰플,디오디너리,[고강도탄력] 디오디너리 레티날 0.2% 에멀전 15ml,"정제수, 코코-카프릴레이트/카프레이트, 프로판다이올, 펜틸렌글라이콜, 하이드록시아파타이트, 레티날(0.2%), 세틸하이드록시프롤린팔미타마이드, 4-t-부틸사이클로헥산올, 하이드록시페닐프로파미도벤조익애씨드, 에르고티오네인, 바이오사카라이드검-1, 비사보롤, 유채스테롤, 생강추출물, 부틸렌글라이콜, 아이소헥사데칸, 헥실데칸올, 말토덱스트린, 타라검, 폴리아크릴레이트크로스폴리머-6, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 스테아릭애씨드, 아이소세테스-20, 폴리솔베이트60, 아스코빌팔미테이트, 토코페롤, 락틱애씨드, 소듐락테이트, 소듐하이드록사이드, 에틸헥실글리세린, 페녹시에탄올, 클로페네신."
