product_id,category,brand,product_name,ingredient,product_rating
C449,크림,디마르3,시타듀 실드 크림,"정제수, 글리세린, 다이카프릴릴에터, 1,2-헥산다이올, 나이아신아마이드, 다시마추출물, 한련초잎추출물, 올레라케아아크멜라추출물, 병풀추출물, 무화과추출물, 녹차추출물, 드럼스틱씨추출물, 버지니아풍년화추출물, 서양산딸기추출물, 야생딸기추출물, 연꽃잎추출물, 티트리잎추출물, 호스테일켈프추출물, 황금추출물, 흰버드나무껍질추출물, 살구추출물, 오레가노잎추출물, 율무씨추출물, 인동덩굴꽃추출물, 질경이추출물, 트루로즈오브예리코추출물, 편백잎추출물, 쇠비름추출물, 락토바실러스/콩발효추출물, 육계나무껍질추출물, 사과추출물, 얼룩파인애플추출물, 유칼립투스잎추출물, 키위추출물, 포도추출물, 국화추출물, 매실나무꽃추출물, 병풀잎추출물, 복사나무잎추출물, 복숭아추출물, 비치스트로베리추출물, 뽕나무줄기추출물, 스페인감초뿌리추출물, 쑥잎추출물, 약모밀추출물, 양벚나무열매추출물, 지치뿌리추출물, 탱자추출물, 황벽나무껍질추출물, 회화나무뿌리추출물, 녹차수, 라벤더오일, 하이드로제네이티드레시틴, 캐모마일꽃오일, 소듐하이알루로네이트, 다이메티콘/비닐다이메티콘크로스폴리머, 헥실데실라우레이트, 헥실데칸올, 부틸렌글라이콜, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 카보머, 트로메타민, 폴리글리세릴-10미리스테이트, 폴리쿼터늄-51, 아데노신, 프룩토올리고사카라이드, 잔탄검, 베타-글루칸, 하이드롤라이즈드하이알루로닉애씨드, 라피노오스, 마데카소사이드, 바이오틴, 베타인, 식물성스쿠알란, 아이소헥사데칸, 칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물, 판테놀, 세라마이드엔피, 알지닌, 팔미토일펜타펩타이드-4, 류코노스톡/무발효여과물, 테르무스 테르모필루스발효물, 다이프로필렌글라이콜, 소듐하이알루로네이트크로스폴리머, 글리세릴스테아레이트, 팔미토일트라이펩타이드-5, 하이알루로닉애씨드, 글리세릴카프릴레이트, 노나펩타이드-1, 세라마이드에이에스, 세라마이드에이피, 세라마이드엔에스, 세라마이드이오피, 아세틸헥사펩타이드-8, 리날룰, 카퍼트라이펩타이드-1, 콜레스테롤, 트라이펩타이드-1, 팔미토일테트라펩타이드-7, 팔미토일트라이펩타이드-1, 하이드롤라이즈드소듐하이알루로네이트, 헥사펩타이드-9, 에틸헥실글리세린, 펜틸렌글라이콜, 카프릴릴글라이콜, 왜당귀뿌리추출물",4.9
C448,크림,조선미녀,조선미녀크림,"정제수, 글리세린, 하이드로제네이티드폴리데센, 1,2-헥산다이올, 나이아신아마이드, 스쿠알란, 부틸렌글라이콜, 프로판다이올, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 세테아릴올리베이트, 솔비탄올리베이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 잔탄검, 인삼수, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 잇꽃씨오일, 하이드로제네이티드코코넛오일, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 쌀겨수, 에틸헥실글리세린, 아데노신, 카프릴릭/카프릭트라이글리세라이드, 다이소듐이디티에이, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 꿀추출물, 세라마이드엔피, 하이드로제네이티드레시틴, 황련뿌리추출물, 무씨추출물, 카카오씨추출물, 구기자추출물, 덱스트린, 진흙버섯추출물, 황금추출물",4.8
C446,크림,에스티로더,에스티 로더 뉴트리셔스 멜팅 소프트 크림 마스크,"페녹시에탄올,토코페릴아세테이트,시트릭애씨드,글리세린,크랜베리추출물,덱스트린,다이메티콘,다이소듐이디티에이,다이스테아다이모늄헥토라이트,무환자추출물,부틸렌글라이콜,로우스위트블루베리추출물,비스-피이지-18메틸에터다이메틸실레인,비에이치티,소듐시트레이트,소듐하이알루로네이트,솔비톨,수크로오스,시트랄,아세틸글루코사민,오이열매추출물,아이소도데케인,아이소헥사데칸,카페인,카프릴릴글라이콜,테트라헥실데실아스코베이트,페트롤라툼,폴리실리콘-11,폴리에틸렌,프로필렌글라이콜다이카프레이트,프로필렌카보네이트,피이지-6,피이지-32,피이지-10다이메티콘,해바라기씨드케이크,헥실렌글라이콜,효모추출물,정제수,향료,적색산화철, 흑색산화철, 황색산화철,겔리디엘라 아세로사추출물,돌콩추출물,구기자추출물,모란뿌리추출물,보리추출물,석류나무추출물,오카무라큰실말추출물,프로판다이올,에르고티오네인,타라검",3.7
C445,크림,디오디너리,내추럴 모이스처라이징 팩터스,"정제수, 피피지-24-글리세레스-24, 프로판다이올, 베타인, 베타-글루칸, 알지닌, 글라이신, 알라닌, 세린, 프롤린, 트레오닌, 글루타믹애씨드, 라이신에이치씨엘, 글루코오스, 말토스, 프룩토오스, 트레할로오스, 자일리톨, 안하이드로자일리톨, 자일리틸글루코사이드, 소듐피씨에이, 피씨에이, 소듐락테이트, 우레아, 알란토인, 소듐하이알루로네이트, 포스포리피드, 스핑고리피드, 글리세린, 펜틸렌글라이콜, 아크릴레이트/C10-30알킬 아크릴레이트크로스폴리머, 소듐하이드록사이드, 소듐클로라이드, 소듐시트레이트, 시트릭애씨드, 토코페롤, p-아니식애씨드, 아미노메틸프로판올, 페녹시에탄올, 클로페네신",4.6
C443,크림,배드스킨,콜라겐 밤 하이리프팅 크림,"하이드롤라이즈드콜라겐(61%),부틸렌글라이콜,글리세린,정제수,세테아릴알코올,세틸에틸헥사노에이트,소듐하이알루로네이트,나이아신아마이드,비즈왁스,지황뿌리추출물,세테아릴올리베이트,시어버터,프로필렌글라이콜다이카프릴레이트,솔비탄올리베이트,하이드로제네이티드폴리아이소부텐,지모뿌리추출물,솔비탄세스퀴올리에이트,1,2-헥산다이올,카프릴릴글라이콜,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,알지닌,알란토인,잔탄검,라벤더꽃추출물,로즈마리잎추출물,오레가노추출물,타임꽃/잎/줄기추출물,카퍼트라이펩타이드-1,아데노신,에틸헥실글리세린,다이포타슘글리시리제이트,아세틸헥사펩타이드-8,펜틸렌글라이콜,루이보스추출물,스페인감초뿌리추출물,니코티노일트라이펩타이드-1,팔미토일펜타펩타이드-4,카페오일에스에이치-옥타펩타이드-4,카페오일트라이펩타이드-1,에스에이치-옥타펩타이드-4,에스에이치-데카펩타이드-9,에스에이치-펜타펩타이드-19,몰약수지추출물,소엽잎추출물,모하비유카뿌리추출물",4.7
C442,크림,휴캄,킨츠키 탄력 크림,"정제수, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 폴리글리세릴-3다이스테아레이트, 다이아이소스테아릴말레이트, 에틸헥실스테아레이트, 부틸렌글라이콜, 다이글리세린, 하이드로제네이티드코코-글리세라이즈, 펜틸렌글라이콜, 비닐다이메티콘, 1,2-헥산다이올, 글리세릴스테아레이트, 스쿠알란, 클로렐라 불가리스추출물, 병풀추출물, 올리브오일, 쌀추출물, 불가리스쑥오일, 카카오씨추출물, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 인도멀구슬나무잎추출물, 울금뿌리추출물, 참산호말추출물, 로즈마리잎오일, 두송열매오일, 하이드롤라이즈드식물성단백질, 갈바눔수지오일, 하이드롤라이즈드콩단백질, 아보카도오일, 퀸즈랜드넛오일, 드럼스틱씨오일, 류코노스톡/무발효여과물, 하이드롤라이즈드완두콩단백질, 시어버터, 다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트, 메틸하이드로제네이티드로지네이트, 세테아릴올리베이트, 솔비탄올리베이트, 판테놀, 글루코오스, 글리세릴스테아레이트시트레이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 프로판다이올, 프룩토올리고사카라이드, 프룩토오스, 트로메타민, 에틸헥실글리세린, 다이포타슘글리시리제이트, 아데노신, 소듐파이테이트, 솔비탄아이소스테아레이트, 덱스트린, 베타-글루칸, 하이드로제네이티드쌀겨오일, 하이드로제네이티드레시틴, 말토덱스트린, 아스퍼질러스/글루코오스/콩/전분발효여과물, 폴리글리세릴-10스테아레이트, 토코페롤, 세라마이드엔피, 피토스핑고신, 피토스테롤, 레시틴, 올리고펩타이드-2, 세테아릴알코올, 카보머, 잔탄검",5.0
C441,크림,더마펌,수분보습 진정 크림,"정제수,글리세린,메틸프로판다이올,카프릴릴메티콘,메틸트라이메티콘,카프릴릭/카프릭트라이글리세라이드,세테아릴올리베이트,베헤닐알코올,합성비즈왁스,솔비탄올리베이트,폴리프로필실세스퀴옥세인,아이소스테아릴알코올,프로판다이올,포타슘세틸포스페이트,사라수씨버터,코코글리세라이즈,부틸렌글라이콜코코에이트,판테놀,하이드로제네이티드올리브오일,C10-18트라이글리세라이즈,소듐아크릴레이트코폴리머,카보머,카프릴릴글라이콜,향료,소듐스테아로일글루타메이트,올리브오일,트로메타민,알란토인,레시틴,에틸헥실글리세린,다이포타슘글리시리제이트,에틸셀룰로오스,1,2-헥산다이올,올리브오일불검화물,하이드로제네이티드레시틴,다이소듐이디티에이,부틸렌글라이콜,소듐구아이아줄렌설포네이트,알지닌,병풀추출물,카퍼트라이펩타이드-1,팔미토일트라이펩타이드-1,들깨잎추출물,소듐서팩틴,유칼립투스잎추출물,버지니아풍년화추출물,락토바실러스/쌀발효물,소듐폴리아크릴로일다이메틸타우레이트,글라이신,세린,아스파틱애씨드,글루타믹애씨드,류신,라이신,알라닌,프롤린,페닐알라닌,발린,트레오닌,아이소류신,타이로신,히스티딘,시스테인,메티오닌",4.8
C440,크림,시모먼트,아이 리프팅 롤러 세럼,"콜라겐추출물, 다이프로필렌글라이콜, 메틸프로판다이올, 글리세린, 1,2-헥산다이올, 나이아신아마이드, 카프릴릭/카프릭트라이글리세라이드, 폴리글리세린-3, 병풀추출물, 무화과추출물, 히비스커스꽃추출물, 귀리커넬추출물, 아티초크잎추출물, 당호박추출물, 복령균핵추출물, 밀펩타이드, 하이드로제네이티드레시틴, 녹차수, 소듐하이알루로네이트, 페닐트라이메티콘, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 정제수, 잔탄검, 카페인, 아데노신, 멘톨, 카보머, 다이소듐이디티에이, 트로메타민, 콜라겐아미노산, 폴리쿼터늄-51, 베타-글루칸, 부틸렌글라이콜, 세라마이드엔피, 류코노스톡/무발효여과물, 바쿠치올, 팔미토일아이소류신, 노나펩타이드-1, 아세틸헥사펩타이드-8, 카퍼트라이펩타이드-1, 트라이펩타이드-1, 팔미토일테트라펩타이드-7, 팔미토일트라이펩타이드-1, 팔미토일펜타펩타이드-4, 헥사펩타이드-9, 귀리펩타이드, 콩폴리펩타이드, 팔미틱애씨드, 흰목이버섯폴리사카라이드, 에틸헥실글리세린, 카프릴릴글라이콜",4.6
C44,크림,코이,플로우 리프팅 랩핑 크림,"정제수, 프로판다이올, 글리세린, 다이페닐실록시페닐트라이메티콘, 카프릴릭/카프릭트라이글리세라이드, 아이소노닐아이소노나노에이트, 부틸렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 캐스터오일/아이피디아이코폴리머, 암모늄아크릴로일디메칠타우레이트/브이피코폴리머, 소듐폴리아크릴레이트, 글리세레스-25피씨에이아이소스테아레이트, 소듐하이알루로네이트, 한련초추출물, 남가새열매추출물, 시호 뿌리추출물, 양까막까치밥나무열매추출물, 지모뿌리추출물, 트레할로오스, 베타인, 아이소펜틸다이올, 펜틸렌글라이콜, 아데노신, 시어버터, 시트릭애씨드, 알지닌, 카보머, 잔탄검, 하이드로제네이티드폴리아이소부텐, 아모다이메티콘, 향, 에틸헥실글리세린",4.9
C439,크림,세타필,페이셜 수분크림,"정제수, 다이카프릴릴카보네이트, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 글리세릴스테아레이트시트레이트, 세테아릴알코올, 나이아신아마이드, 안하이드로자일리톨, 시어버터오일, 시트릭애씨드, 글로불라리아알리품잎추출물, 하이드롤라이즈드하이알루로닉애씨드, 판테놀, 판토락톤, 페녹시에탄올, 소듐벤조에이트, 소듐폴리아크릴레이트, 스쿠알란, 토코페롤, 자일리톨, 자일리틸글루코사이드",4.8
C437,크림,에필로우,어성초 히알루시카 수분진정 크림,"약모밀추출물, 정제수, 글리세린, 메틸프로판다이올, 1,2-헥산다이올, 베타인, 아이소프로필팔미테이트, 하이드로제네이티드폴리(C6-14올레핀), 하이드로제네이티드폴리데센, 효모/쌀발효여과추출물, 병풀추출물, 무화과추출물, 카카오씨추출물, 하이드로제네이티드레시틴, 소듐하이알루로네이트, 락토바실러스발효용해물, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 비닐다이메티콘, 카프릴릴메티콘, 폴리메틸실세스퀴옥세인, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 솔비탄아이소스테아레이트, 잔탄검, 아데노신, 다이소듐이디티에이, 덱스트린, 판테놀, 부틸렌글라이콜, 세라마이드엔피, 사이아노코발아민, 다이메틸실란올하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 마데카소사이드, 포타슘하이알루로네이트, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드록시프로필트라이모늄하이알루로네이트, 소듐하이알루로네이트다이메틸실란올, 소듐아세틸레이티드하이알루로네이트, 에틸헥실글리세린",4.9
C436,크림,마일드랩,블루센텔라 더마 리페어크림,"정제수,글리세린,판테놀,다이프로필렌글라이콜,하이드로제네이티드폴리데센,메도우폼씨오일,사이클로헥사실록세인,카프릴릭/카프릭트라이글리세라이드,퀸즈랜드넛오일,폴리글리세릴-3메틸글루코오스다이스테아레이트,세틸알코올,1,2-헥산다이올,글리세릴스테아레이트,베타인,폴리메틸실세스퀴옥세인,병풀추출물,마데카소사이드,아시아티코사이드,마데카식애씨드,아시아틱애씨드,병풀뿌리추출물,병풀잎추출물,세라마이드엔피,세라마이드에이피,세라마이드에이에스,세라마이드엔에스,세라마이드이오피,에스에이치-올리고펩타이드-1,알란토인,약모밀추출물,녹차추출물,말라카이트추출물,소듐하이알루로네이트,하이드록시아세토페논,에틸헥실글리세린,아데노신,다이소듐이디티에이,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,펜타에리스리틸다이스테아레이트,베헤닐알코올,소듐스테아로일글루타메이트,폴리글리세릴-10라우레이트,부틸렌글라이콜,하이드로제네이티드레시틴,프룩탄,수크로오스다이스테아레이트,소듐라우레이트,토코페롤,라우릭애씨드,마트리카리아꽃추출물,살비아잎추출물,타임잎추출물,마조람잎추출물,라벤더꽃추출물,로즈마리잎추출물,레몬밤잎추출물,콜레스테롤,효모발효물,라피노오스,폴릭애씨드,트로메타민,팔미토일펜타펩타이드-4",4.8
C435,크림,비원츠,시카 콜라겐 괄사 리프팅 크림,"정제수, 글리세린, 호호바씨오일, 1,2-헥산다이올, 나이아신아마이드, 소둠폴리아크릴로일다이메틸 타우레이트, 병풀추출물(109.75ppm), 영지버섯줄기추출물, 멕시칸치아씨추출물, 돌콩추출물, 콜라겐추출물(0.1ppm), 붉은토끼풀추출물, 오렌지껍질오일, 레몬껄질오일, 베르가모트오일, 소둠하이알루로네이트, 페퍼민트오일, 생강오일, 리씨열매오일, 시트로넬라오일, 하이드로제네이티드레시틴, 아이소스테아릴알코올, 부틸렌글라이콜코코에이트, 아데노신, 다이소듐이디티에이, 에틸셀롤로오스, 콜라겐(112.5ppm), 류코노스톡/무발효여과물, 하이드롤라이즈드하이알루로닉애씨드, 부틸렌글라이콜, 토코페롤, 프로판다이올, 메틸프로판다이올, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 테트라하이드로피페린, 플로레틴, 알지닌, 포타슘세틸포스페이트, 하이드록시아세토페논, 에틸헥실글리세린, 펜틸렌글라이콜, 리모넨, 리날롤",4.8
C434,크림,스킨푸드,도토리 모공 탄력 크림,"정제수, 도토리추출물, 부틸렌글라이콜, 글리세린, 나이아신아마이드, 다이카프릴릴에터, 펜틸렌글라이콜, 하이드로제네이티드폴리데센, 다이카프릴릴카보네이트, 비닐다이메티콘, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 하이드록시아세토페논, 1,2-헥산다이올, 트로메타민, 다이메티콘올, 글루코노락톤, 보검선인장줄기추출물, 버지니아풍년화추출물, 아데노신, 솔비탄아이소스테아레이트, 감추출물, 녹차추출물, 밤껍질추출물, 잔탄검, 소듐파이테이트, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 바이오사카라이드검-1, 소듐하이알루로네이트, 하이드롤라이즈드루핀단백질, 덱스트린, 카카오추출물, 에난티아클로란타껍질추출물, 베타-글루칸, 유칼립투스잎오일, 로즈마리잎오일, 발삼아미리스껍질오일, 살비아오일, 칡뿌리추출물, 당느릅나무뿌리추출물, 달맞이꽃추출물, 대왕송잎추출물, 베르가모트오일, 에틸헥실글리세린, 해바라기씨오일, 팔미토일트라이펩타이드-5, 토코페롤, 클레리오일, 올레아놀릭애씨드, 카프릴릴글라이콜",4.8
C433,크림,디오디너리,멀티 펩타이드 아이 세럼,"정제수, 글리세린, 부틸렌글라이콜, 프로판다이올, 다이프로필렌글라이콜, 아세틸글루코사민, 나이아신아마이드, 팔미토일트라이펩타이드-38, 아세틸테트라펩타이드-5, 미리스토일노나펩타이드-3, 다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트, 카페인, 에피갈로카테킨갈레이틸글루코사이드, 갈릴글루코사이드, 구주물푸레나무껍질추출물, 실란트라이올, 알지닌, 펜틸렌글라이콜, 하이드록시메톡시페닐데칸온, 프로필갈레이트, 말토덱스트린, 하이드록시프로필사이클로덱스트린, 하이드록시에틸셀룰로오스, 잔탄검, 시트릭애씨드, 글라이콜릭애씨드, 소듐시트레이트, 폴리솔베이트20, 트라이소듐에틸렌다이아민다이석시네이트, 데하이드로아세틱애씨드, 에틸헥실글리세린, 벤질알코올, 페녹시에탄올, 클로페네신.",4.6
C432,크림,숨37,마이크로액티브 소프트 핏 크림,"정제수, 글리세린, 2,3-부탄다이올, 스쿠알란, 코코-카프릴레이트/카프레이트, 트레할로오스, 메도우폼씨오일, 1,2-헥산다이올, C13-15알케인, 카프릴릭/카프릭트라이글리세라이드, 판테놀, 피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트, 베헤닐알코올, C14-22알코올, 글리세릴베헤네이트, 세테아릴알코올, 메틸트라이메티콘, 미리스틸미리스테이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 트라이에틸헥사노인, 레시틴, 다이메티콘, C12-20알킬글루코사이드, C30-45알킬다이메티콘, 폴리우레탄-15, 폴리아크릴레이트-13, 부틸렌글라이콜, 세라마이드엔피, 잔탄검, 비니거, 하이드로제네이티드폴리아이소부텐, 아데노신, 스클레로튬검, 암모늄폴리아크릴로일다이메틸타우레이트, 풀루란, 폴리글리세릴-10라우레이트, 에틸헥실팔미테이트, 실리카, 솔비탄아이소스테아레이트, 토코페롤, 해바라기씨오일, 효모폴리펩타이드, 포도주추출물, 베르가모트오일, 다마스크장미꽃오일, 일랑일랑꽃오일, 리날룰, 리모넨, 제라니올, 시트로넬올, 시트랄, 벤질벤조에이트, 벤질살리실레이트, 파네솔",4.7
C416,크림,비욘드,엔젤아쿠아 보습장벽크림,"정제수, 글리세린, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드폴리데센, 판테놀, 펜타에리스리틸테트라에틸헥사노에이트, 글리세릴스테아레이트, 1,2-헥산다이올, 다이카프릴릴에터, 세테아릴알코올, 시어버터, 나이아신아마이드, 올리브오일, 알란토인, 트레할로오스, 병풀추출물, 녹차추출물, 호장근뿌리추출물, 황금추출물, 개똥쑥추출물, 님잎추출물, 전호추출물, 스페인감초뿌리추출물, 마데카소사이드, 포도덩굴수액, 토코페롤, 마트리카리아꽃추출물, 로즈마리잎추출물, 가시대나무수액, 자작나무수액, 하늘타리뿌리추출물, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이드록시프로필트라이모늄하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 소듐하이알루로네이트, 수용성프로테오글리칸, 세테아릴올리베이트, 다이메티콘, 솔비탄올리베이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 스테아릭애씨드, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 세틸알코올, 트로메타민, 수크로오스스테아레이트, 수크로오스트라이스테아레이트, 트라이소듐이디티에이, 폴리쿼터늄-51, 펜틸렌글라이콜, 에틸헥실글리세린",4.8
C417,크림,달바,더블 세럼 앤 크림,"[아쿠아 세럼]
정제수, 프로판다이올, 1,2-헥산다이올, 글리세린, 판테놀, 다시마추출물, 한련초잎추출물, 병풀추출물, 무화과추출물, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 울금뿌리추출물, 캐모마일꽃추출물, 트루로즈오브예리코추출물, 포트마리골드꽃추출물, 흰서양송로추출물(100ppm), 맥아추출물, 홀리바질잎추출물, 참산호말추출물, 하이드로제네이티드레시틴, 소듐하이알루로네이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 옥틸도데세스-16, 부틸렌글라이콜, 트로메타민, 다이소듐이디티에이, 아데노신, 프룩토올리고사카라이드, 글리세릴폴리메타크릴레이트, 베타-글루칸, 소듐폴리아크릴레이트, 피브이엠/엠에이코폴리머, 하이드롤라이즈드하이알루로닉애씨드, 세라마이드엔피, 토코페롤, 향료, 에틸헥실글리세린

[인텐스 크림]
정제수, 글리세린, 하이드로제네이티드폴리데센, 카프릴릭/카프릭트라이글리세라이드, 페닐트라이메티콘, 베타인, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 사이클로헥사실록세인, 세틸알코올, 퀸즈랜드넛오일, 피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트, 글리세릴스테아레이트, 베헤닐알코올, 트레할로오스, 펜타에리스리틸다이스테아레이트, 콜라겐추출물, 다시마추출물, 한련초잎추출물, 병풀추출물, 무화과추출물, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 울금뿌리추출물, 연꽃꽃추출물, 장미추출물, 커먼자스민추출물, 나팔수선화추출물, 마돈나백합비늘줄기추출물, 블루플래그아이리스추출물, 프리지어추출물, 흰서양송로추출물(100ppm), 맥아추출물, 홀리바질잎추출물, 참산호말추출물, 지모뿌리추출물, 소듐하이알루로네이트, 하이드로제네이티드레시틴, 달맞이꽃오일, 돌콩오일, 동백나무씨오일, 마카다미아씨오일, 비타민나무열매오일, 아보카도오일, 올리브오일, 해바라기씨오일, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 폴리글리세릴-10라우레이트, 부틸렌글라이콜, 소듐스테아로일글루타메이트, 아데노신, 프룩토올리고사카라이드, 다이소듐이디티에이, 베타-글루칸, 하이드롤라이즈드하이알루로닉애씨드, 세라마이드엔피, 글루코오스, 만노오스, 시어버터, 하이드로제네이티드폴리아이소부텐, 토코페롤, 1,2-헥산다이올, 향료, 하이드록시아세토페논, 에틸헥실글리세린",4.8
C420,크림,피부미,센텔루션 시카 크림 3X [지복합성],"병풀추출물(76%), 글리세린, 프로판다이올, 나이아신아마이드, 세테아릴알코올, 세테아릴올리베이트, 카프릴릭/카프릭트라이글리세라이드, 페닐트라이메티콘, 마데카소사이드, 애플민트잎추출물, 타임잎추출물, 녹차추출물, 대왕송잎추출물, 당느릅나무뿌리추출물, 달맞이꽃추출물, 칡뿌리추출물, 효모발효물, 연꽃잎추출물, 삼나무잎추출물, 비타민나무열매추출물, 다이프로필렌글라이콜, 마데카식애씨드, 아시아티코사이드, 아시아틱애씨드, 디엔에이, 소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드콜라겐, 에스에이치-올리고펩타이드-1, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 판테놀, 아데노신, 알란토인, 잔탄검, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 카보머, 솔비탄올리베이트, 스쿠알란, 정제수, 펜틸렌글라이콜, 에틸헥실글리세린, 헥사데케인, 테트라데케인, 도데칸, 옥타데케인, 에이코세인, 베타인살리실레이트, 알지닌, 1,2-헥산다이올, 카프릴릴글라이콜, 부틸렌글라이콜, 스타아니스추출물, 유칼립투스잎오일",4.6
C421,크림,피부미,센텔루션 시카 크림 3X [건성],"병풀추출물(67%), 글리세린, 프로판다이올, 카프릴릭/카프릭트라이글리세라이드, 스쿠알란, 나이아신아마이드, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 세테아릴알코올, 페닐트라이메티콘, 글리세릴스테아레이트, 마데카소사이드, 애플민트잎추출물, 타임잎추출물, 녹차추출물, 대왕송잎추출물, 당느릅나무뿌리추출물, 달맞이꽃추출물, 칡뿌리추출물, 효모발효물, 연꽃잎추출물, 삼나무잎추출물, 비타민나무열매추출물, 다이프로필렌글라이콜, 소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 마데카식애씨드, 아시아티코사이드, 아시아틱애씨드, 디엔에이, 하이드롤라이즈드콜라겐, 에스에이치-올리고펩타이드-1, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 정제수, 알지닌, 카보머, 잔탄검, 알란토인, 아데노신, 판테놀, 베타인, 펜틸렌글라이콜, 에틸헥실글리세린, 비즈왁스, 시어버터, 헥사데케인, 테트라데케인, 도데칸, 옥타데케인, 에이코세인, 1,2-헥산다이올, 카프릴릴글라이콜, 부틸렌글라이콜, 스타아니스추출물, 유칼립투스잎오일",4.8
C422,크림,넘버즈인,2번 시카마이드 장벽 딥페어크림,"정제수, 글리세린, 시어버터, 세테아릴알코올, 다이프로필렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드폴리(C6-14올레핀), 메틸트라이메티콘, 1,2-헥산다이올, 나이아신아마이드, 식물성오일, 페닐트라이메티콘, 하이드로제네이티드폴리데센, 팔미틱애씨드, 글리세릴스테아레이트에스이, 세라마이드엔피, 병풀추출물, 마데카소사이드, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 무화과추출물, 다시마추출물, 한련초잎추출물, 올레라케아아크멜라추출물, 당느릅나무뿌리추출물, 줄맨드라미씨추출물, 하이드로제네이티드레시틴, 소듐하이알루로네이트, 퀸즈랜드넛오일, 오일팜오일, 바오밥나무씨오일, 아보카도오일, 스테아릭애씨드, 세테아릴올리베이트, 솔비탄올리베이트, 베헤닐알코올, C12-16알코올, 알파-비사보롤, 실리카, 마이크로크리스탈린셀룰로오스, 세테아릴글루코사이드, 부틸렌글라이콜, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 글리세릴폴리메타크릴레이트, 셀룰로오스검, 콜레스테롤, 프룩토올리고사카라이드, 다이소듐이디티에이, 베타-글루칸, 미리스틱애씨드, 하이드롤라이즈드하이알루로닉애씨드, 글루코오스, 에탄올, 피토스핑고신, 에틸헥실글리세린",4.7
