product_id,ingredient_id
276,19
276,9
276,6
276,12
276,23
276,16
276,40
276,54
277,3
277,14
277,31
277,4
277,8
277,15
277,11
277,2
277,6
277,7
277,69
277,75
277,29
277,24
277,5
277,16
277,23
277,12
277,0
277,50
277,9
278,23
278,11
278,15
278,38
278,13
278,1
278,7
278,29
278,20
278,51
278,19
278,28
278,68
278,78
279,14
279,10
279,0
279,15
279,2
279,48
279,46
279,8
279,86
279,5
280,14
280,43
280,2
280,83
280,8
280,24
280,16
280,9
280,11
280,15
280,49
280,64
280,25
280,19
280,33
280,5
280,40
280,29
280,17
280,52
280,0
280,13
280,23
280,7
280,85
280,73
280,79
280,84
280,4
280,22
280,78
280,42
280,37
280,68
280,12
280,58
280,6
280,20
280,1
280,10
280,56
280,44
280,21
280,36
280,30
280,54
280,48
280,18
281,3
281,13
281,4
281,14
281,26
281,8
281,50
281,12
281,0
281,6
281,2
281,7
281,48
281,16
281,5
281,46
281,68
281,42
281,78
282,3
282,1
282,2
282,47
282,69
282,0
282,19
282,15
282,60
282,9
282,48
282,55
282,29
282,74
282,28
282,51
282,5
282,10
283,4
283,3
283,2
283,17
283,15
283,52
283,10
283,11
283,51
283,1
283,9
283,28
283,37
283,68
283,78
283,42
283,50
283,25
283,67
283,44
283,33
283,36
284,14
284,17
284,4
284,24
284,8
284,0
284,46
284,11
284,9
284,10
284,86
284,51
284,7
284,48
284,28
284,23
284,5
285,13
285,17
285,46
285,11
285,26
285,9
285,15
285,10
285,0
285,55
285,48
285,5
285,60
285,45
285,18
285,38
285,27
285,34
285,59
285,61
285,62
285,53
286,14
286,10
286,0
286,2
286,15
286,48
286,4
286,5
286,8
286,53
286,62
286,61
286,29
286,16
287,14
287,4
287,43
287,17
287,31
287,2
287,83
287,8
287,64
287,16
287,19
287,24
287,9
287,33
287,74
287,6
287,49
287,5
287,54
287,1
287,40
287,25
287,29
287,11
287,23
287,42
287,37
288,14
288,52
288,17
288,9
288,11
288,30
288,3
288,2
288,15
288,6
288,74
288,66
288,16
288,8
288,7
288,75
288,1
288,48
288,46
288,18
288,59
288,27
288,60
288,13
288,34
288,45
289,4
289,3
289,14
289,17
289,12
289,2
289,47
289,30
289,11
289,69
289,9
289,13
289,0
289,10
289,38
289,15
289,55
289,65
289,72
289,23
289,29
289,5
290,3
290,2
290,15
290,13
290,10
290,6
290,7
290,23
290,28
290,5
291,14
291,3
291,17
291,9
291,15
291,1
291,48
291,7
291,23
291,28
291,37
291,42
292,80
292,1
292,72
292,65
292,18
292,26
292,13
292,46
292,55
292,12
292,8
292,2
292,16
292,53
292,61
292,62
292,10
292,22
293,12
293,21
293,44
293,17
293,50
293,58
293,36
293,10
293,52
293,9
293,6
293,57
293,19
293,13
293,20
293,32
294,4
294,14
294,3
294,75
294,24
294,47
294,30
294,11
294,8
294,15
294,69
294,2
294,52
294,9
294,0
294,10
294,6
294,41
294,1
294,55
294,29
295,14
295,4
295,72
295,86
295,45
295,27
295,1
295,2
295,23
295,10
295,15
295,8
295,6
295,7
296,3
296,32
296,11
296,23
296,0
296,74
296,7
296,10
296,8
296,28
296,51
297,14
297,4
297,77
297,30
297,46
297,15
297,11
297,9
297,2
297,41
297,7
297,1
297,72
297,65
297,26
297,66
297,37
298,3
298,43
298,4
298,31
298,49
298,1
298,25
298,67
298,30
298,64
298,8
298,13
298,9
298,0
298,6
298,54
298,33
298,55
298,40
298,29
298,5
298,2
298,51
298,79
298,28
298,71
298,84
298,21
298,11
298,10
298,14
298,70
298,23
298,52
298,7
298,46
298,12
298,20
298,47
298,15
298,41
298,74
299,14
299,52
299,43
299,2
299,11
299,7
299,4
299,17
299,13
299,0
299,20
299,79
299,37
299,68
299,78
299,42
300,14
300,3
300,2
300,17
300,11
300,15
300,52
300,9
300,10
300,74
300,1
300,18
300,66
300,29
300,59
300,60
300,53
300,61
300,62
300,13
300,0
300,34
301,4
301,86
301,14
301,12
301,85
301,1
301,10
301,3
301,15
301,7
301,0
301,6
301,13
302,77
302,25
302,4
302,43
302,12
302,31
302,1
302,34
302,8
302,18
302,16
302,26
302,27
302,38
302,61
302,53
302,62
302,79
302,84
302,21
302,39
302,24
302,19
302,32
302,76
302,9
302,3
302,0
302,6
302,7
302,20
302,13
302,35
302,5
302,37
302,42
303,3
303,2
303,21
303,4
303,9
303,19
303,14
303,83
303,15
303,37
303,42
303,68
303,78
303,12
303,43
303,50
303,8
303,24
303,11
303,64
303,23
303,6
303,5
303,13
303,46
303,7
303,85
303,48
303,35
303,0
303,52
303,58
303,67
303,82
303,16
303,10
303,81
304,4
304,3
304,14
304,31
304,13
304,11
304,9
304,0
304,2
304,74
304,6
304,28
304,41
304,72
304,65
304,1
304,55
304,29
304,66
304,5
304,23
304,48
304,82
305,31
305,14
305,77
305,1
305,2
305,30
305,19
305,9
305,20
305,10
306,4
306,14
306,2
306,19
306,3
306,9
306,8
306,30
306,17
306,52
306,0
306,55
306,15
306,65
306,5
306,72
306,26
306,1
306,28
306,29
306,27
306,41
306,18
306,66
306,45
306,70
306,13
306,57
306,39
306,83
306,47
306,81
306,69
306,74
306,12
306,10
307,4
307,1
307,49
307,13
307,52
307,19
307,30
307,9
307,0
307,24
307,56
307,6
307,67
307,86
307,55
307,29
307,5
307,8
307,10
308,4
308,31
308,57
308,77
308,3
308,44
308,36
308,39
308,30
308,0
308,7
308,11
308,9
308,35
308,1
308,5
309,3
309,17
309,1
309,41
309,29
309,77
309,30
309,46
309,14
309,10
309,7
310,31
310,4
310,2
310,77
310,13
310,75
310,15
310,47
310,65
310,32
310,30
310,64
310,69
310,46
310,72
310,0
310,41
310,48
310,1
310,29
310,5
310,14
310,8
310,71
311,14
311,4
311,6
311,29
311,23
311,41
311,1
311,84
311,11
311,74
311,10
311,20
311,7
312,9
312,14
312,77
312,31
312,32
312,46
312,0
312,7
312,72
312,15
312,65
312,80
312,8
312,40
312,86
312,3
312,27
312,4
312,2
312,5
312,28
313,3
313,26
313,8
313,50
313,12
313,0
313,6
313,16
313,11
313,19
313,7
313,64
313,9
313,10
314,14
314,77
314,4
314,3
314,44
314,32
314,57
314,19
314,36
314,9
314,64
314,0
314,6
314,7
314,1
314,27
314,18
314,47
314,13
314,2
314,38
314,46
314,20
314,16
314,15
315,3
315,1
315,2
315,61
315,53
315,62
315,15
315,8
315,30
315,19
315,9
315,0
315,7
316,31
316,4
316,11
316,9
316,3
316,6
316,7
316,19
316,17
316,2
316,26
316,0
316,24
316,82
316,1
316,20
316,8
316,12
316,5
316,34
316,18
316,60
316,84
316,79
316,27
316,45
317,3
317,79
317,84
317,6
317,86
317,1
317,32
317,11
317,9
317,17
317,10
317,0
317,7
318,31
318,18
318,1
318,59
318,45
318,60
318,34
318,27
318,17
318,13
318,11
318,20
318,15
318,9
318,0
318,10
318,2
318,7
318,74
318,38
318,29
319,24
319,12
320,81
320,4
320,15
320,41
320,38
320,53
320,48
321,4
321,26
321,41
321,15
321,0
321,3
321,65
321,72
321,37
321,42
322,24
322,12
322,70
322,52
322,17
322,25
322,21
322,33
322,49
322,58
322,16
322,6
322,10
322,15
322,26
322,68
322,78
322,42
323,75
323,64
323,43
323,63
323,7
323,22
323,4
323,69
323,1
323,12
323,5
324,3
324,29
324,4
324,17
324,52
324,6
324,8
324,23
324,15
324,40
324,39
324,10
324,11
324,75
324,20
324,12
324,7
325,14
325,52
325,17
325,2
325,30
325,11
325,74
325,64
325,9
325,37
325,68
325,78
325,42
326,3
326,4
326,32
326,85
327,4
327,3
327,10
327,8
327,11
327,9
327,0
327,7
327,5
328,3
328,12
328,13
328,17
328,80
328,6
328,66
328,26
328,1
328,0
328,19
328,50
328,30
328,23
328,64
328,28
328,71
328,20
329,75
329,14
329,4
329,52
329,10
329,11
329,9
329,15
329,83
329,51
329,0
329,41
329,6
329,7
329,48
329,86
329,2
329,1
329,8
329,18
329,27
329,34
329,60
329,16
329,5
329,46
329,40
330,83
330,4
330,15
330,53
330,62
330,66
330,48
330,43
330,28
330,6
330,14
330,0
330,37
330,13
330,31
330,23
330,26
330,8
330,30
330,64
330,32
330,19
330,9
330,10
330,11
330,69
330,29
330,68
330,78
330,42
331,24
331,19
331,11
331,9
331,76
331,0
331,7
331,33
331,47
331,5
331,23
331,28
331,40
331,81
332,1
333,2
333,13
333,38
333,1
333,18
333,20
333,28
333,10
333,5
333,63
333,22
334,31
334,4
334,7
334,51
334,71
334,75
334,22
334,85
334,5
335,31
335,71
335,79
335,27
335,1
335,18
335,5
335,15
335,2
335,47
335,12
335,69
335,6
335,28
335,55
335,51
335,20
335,10
335,37
335,42
336,31
336,13
336,51
336,1
336,28
336,20
336,10
336,22
336,6
336,5
336,42
337,31
337,4
337,7
337,51
337,71
337,75
337,22
337,85
337,5
338,14
338,24
338,30
338,3
338,11
338,21
338,9
338,67
338,48
338,8
338,0
338,22
338,7
338,17
338,29
338,75
338,47
338,5
340,10
341,3
341,4
341,26
341,8
341,1
341,2
341,9
341,11
341,64
341,19
341,6
341,7
341,31
341,75
341,47
341,16
341,34
341,18
341,27
341,59
341,0
341,13
342,31
342,13
342,1
342,0
342,15
342,28
342,10
342,51
343,14
343,4
343,77
343,10
343,32
343,20
343,6
343,7
343,27
343,48
343,2
343,0
343,41
344,3
344,1
344,2
344,47
344,69
344,0
344,19
344,15
344,60
344,9
344,48
344,55
344,29
344,74
344,28
344,51
344,5
344,10
345,24
345,4
345,31
345,17
345,13
345,50
345,8
345,19
345,41
345,14
345,38
345,53
345,9
345,29
345,55
346,12
346,70
346,3
346,4
346,5
346,32
346,50
346,19
346,23
346,6
346,16
346,7
346,8
346,15
346,24
346,2
347,14
347,77
347,4
347,3
347,44
347,32
347,57
347,19
347,36
347,9
347,64
347,0
347,6
347,7
347,1
347,27
347,18
347,47
347,13
347,2
347,38
347,46
347,20
347,16
347,15
348,12
348,4
348,31
348,80
348,49
348,1
348,2
348,13
348,8
348,24
348,56
348,9
348,3
348,0
348,6
348,16
348,46
348,67
348,48
348,29
348,5
348,52
348,14
348,53
348,62
348,61
348,11
348,10
349,12
349,70
349,3
349,4
349,5
349,32
349,50
349,19
349,23
349,6
349,16
349,7
349,8
349,15
349,24
349,2
350,3
350,4
350,17
350,52
350,23
350,15
350,2
350,10
350,34
350,1
350,18
350,27
350,26
350,11
351,19
351,23
351,22
351,12
351,10
351,6
351,0
351,65
351,14
351,40
351,8
351,26
351,16
351,50
351,7
351,42
351,37
352,3
352,4
352,31
352,17
352,46
352,11
352,2
352,9
352,0
352,13
352,6
352,7
352,1
352,29
352,5
352,80
352,38
352,15
352,78
352,42
352,68
352,37
353,12
353,70
353,3
353,4
353,5
353,32
353,50
353,19
353,23
353,6
353,16
353,7
353,8
353,15
353,24
353,2
354,75
354,4
354,14
354,52
354,10
354,11
354,41
354,9
354,15
354,83
354,51
354,6
354,65
354,72
354,2
354,86
354,8
354,1
354,16
354,27
354,18
354,60
354,34
354,0
354,7
354,5
355,14
355,17
355,4
355,86
355,9
355,24
355,8
355,46
355,11
355,0
355,40
355,10
355,53
355,61
355,62
355,1
355,76
355,38
356,3
356,14
356,4
356,24
356,21
356,30
356,50
356,15
356,25
356,10
356,5
356,71
356,13
356,41
356,73
356,8
356,33
356,67
356,64
356,54
356,0
356,6
356,1
356,27
356,66
356,28
357,13
357,6
357,28
358,12
358,13
358,19
358,15
358,2
358,0
358,6
358,29
358,8
358,40
358,16
358,46
358,5
358,33
358,4
358,24
358,30
358,3
358,23
358,34
358,20
358,32
358,11
358,7
358,10
359,3
359,13
359,4
359,24
359,17
359,2
359,11
359,8
359,30
359,9
359,75
359,0
359,6
359,56
359,1
359,12
359,55
359,49
359,16
359,46
359,67
359,29
359,40
359,81
359,5
359,14
359,34
359,71
359,18
359,7
359,27
359,37
359,42
360,3
360,77
360,1
360,80
360,82
360,24
360,20
360,8
360,71
360,11
360,10
360,7
360,63
361,77
361,4
361,25
361,44
361,50
361,36
361,39
361,10
361,66
361,15
361,0
361,6
361,35
361,3
361,71
361,8
361,16
361,22
362,17
362,3
362,11
362,9
362,76
362,0
362,22
362,6
362,37
362,48
362,7
362,10
362,38
362,13
362,41
362,42
362,68
362,78
362,8
362,5
362,28
363,2
363,10
363,1
363,3
363,28
364,3
364,4
364,2
364,9
364,41
364,28
364,33
364,25
364,37
365,13
365,4
365,65
365,72
365,1
365,18
365,27
365,6
365,51
365,28
365,2
365,20
365,14
365,12
365,8
365,60
365,45
365,79
365,84
365,59
365,34
365,22
366,3
366,14
366,25
366,57
366,85
366,5
366,2
366,73
366,10
366,0
366,1
366,6
366,7
366,29
366,80
366,50
366,12
366,37
366,42
367,3
367,13
367,10
367,51
367,18
367,85
367,22
368,3
368,4
368,2
368,9
368,41
368,28
369,31
369,14
369,4
369,75
369,46
369,11
369,52
369,6
369,9
369,15
369,41
369,5
369,1
369,13
369,20
369,23
369,0
369,7
370,13
370,85
370,10
371,13
371,3
371,2
371,11
371,19
371,15
371,9
371,20
371,29
371,51
371,28
371,7
372,21
372,25
372,63
372,22
372,0
372,28
372,10
372,12
372,5
372,85
373,31
373,4
373,14
373,1
373,65
373,72
373,26
373,30
373,12
373,9
373,0
373,8
373,55
373,5
373,86
373,3
373,62
373,53
373,61
373,38
373,11
373,10
373,22
373,37
374,1
374,81
374,4
374,48
374,3
374,13
374,26
374,8
374,5
374,7
374,0
374,28
374,10
374,51
374,2
374,16
374,67
374,71
374,12
375,23
375,11
375,15
375,38
375,13
375,1
375,29
375,20
375,51
375,19
375,28
375,7
375,68
375,78
376,13
376,85
376,1
376,10
376,28
376,80
376,22
376,42
377,81
377,48
377,5
377,28
378,70
378,4
378,1
378,12
378,3
378,24
378,17
378,2
378,39
378,73
378,64
378,8
378,0
378,6
378,28
378,35
378,55
378,48
378,29
378,14
378,13
378,5
378,16
378,21
378,10
379,31
379,12
379,14
379,4
379,17
379,13
379,65
379,72
379,8
379,1
379,11
379,9
379,10
379,0
379,29
379,6
379,7
379,69
379,34
379,18
379,2
379,5
379,3
379,59
379,27
379,60
379,45
379,52
379,25
379,21
379,16
379,33
379,40
379,22
380,86
380,4
380,31
380,65
380,72
380,8
380,2
380,39
380,35
380,67
380,28
380,69
380,29
380,6
380,7
380,18
380,79
380,84
380,0
380,20
380,13
380,42
381,75
381,14
381,4
381,52
381,10
381,11
381,9
381,15
381,83
381,51
381,0
381,41
381,6
381,7
381,48
381,86
381,2
381,1
381,8
381,18
381,27
381,34
381,60
381,16
381,5
381,46
381,40
382,4
382,56
382,14
382,3
382,80
382,44
382,32
382,36
382,11
382,9
382,13
382,0
382,19
382,6
382,7
382,38
382,72
382,65
382,2
382,20
382,1
382,27
382,18
382,12
382,8
382,5
382,50
382,79
383,3
383,17
383,8
383,1
383,12
383,19
383,9
383,41
383,14
383,64
383,74
383,29
383,59
383,18
383,34
383,60
383,27
383,45
383,32
384,56
384,4
384,14
384,32
384,20
384,0
384,6
384,7
384,2
384,41
384,5
384,84
385,4
385,3
385,22
385,0
385,7
385,6
385,32
385,5
386,14
386,3
386,17
386,9
386,15
386,1
386,48
386,7
386,23
386,28
386,37
386,42
387,17
387,47
387,19
387,9
387,69
387,13
387,15
387,14
387,6
387,38
387,8
387,29
387,40
387,53
387,16
387,7
387,11
388,14
388,77
388,2
388,17
388,8
388,21
388,4
388,40
388,19
388,9
388,16
388,5
388,83
388,54
388,48
388,1
388,38
388,68
388,78
388,42
389,4
389,13
389,3
389,2
389,81
389,23
389,11
389,19
389,15
389,9
389,1
389,20
389,29
389,51
389,28
389,7
390,3
390,4
390,17
390,52
390,23
390,15
390,2
390,10
390,34
390,1
390,18
390,27
390,26
390,11
391,1
391,11
391,10
391,6
391,71
391,4
391,20
391,0
391,14
391,52
391,13
391,24
391,8
391,16
391,40
391,31
391,57
391,50
391,56
391,39
391,2
391,32
391,19
391,83
391,9
391,74
391,15
391,46
391,3
391,47
391,41
391,69
391,35
391,48
391,34
391,23
391,5
391,7
391,22
392,12
392,4
392,2
392,3
392,39
392,20
392,0
392,6
392,22
392,7
392,35
392,84
392,8
392,23
393,14
393,3
393,2
393,17
393,11
393,15
393,52
393,9
393,10
393,74
393,29
393,13
393,0
393,37
393,68
393,78
393,42
394,14
394,75
394,1
394,18
394,27
394,50
394,17
394,2
394,30
394,0
394,12
394,15
394,41
394,8
394,16
394,5
394,59
394,60
394,34
394,3
394,45
394,33
394,76
394,40
394,21
395,1
395,28
395,51
396,0
397,4
397,3
397,14
397,17
397,12
397,2
397,47
397,30
397,11
397,69
397,9
397,13
397,0
397,10
397,38
397,15
397,55
397,65
397,72
397,23
397,29
397,5
398,80
398,1
398,72
398,65
398,18
398,26
398,13
398,46
398,55
398,12
398,8
398,2
398,16
398,53
398,61
398,62
398,10
398,22
399,3
399,29
399,4
399,17
399,52
399,6
399,8
399,23
399,15
399,40
399,39
399,10
399,11
399,75
399,20
399,12
399,7
400,14
400,17
400,4
400,86
400,9
400,24
400,8
400,46
400,11
400,0
400,40
400,10
400,53
400,61
400,62
400,1
400,76
400,38
401,14
401,77
401,4
401,17
401,16
401,24
401,29
401,46
401,32
401,2
401,6
401,7
401,1
401,10
401,64
401,0
401,37
401,42
402,11
402,23
402,46
402,2
402,0
402,7
402,15
402,17
402,65
402,72
402,8
402,16
403,14
403,11
403,23
403,80
403,13
403,1
403,7
403,0
403,29
403,20
404,13
404,1
404,10
404,8
404,55
404,12
404,2
404,16
404,48
404,18
404,53
404,61
404,62
404,26
404,59
404,27
404,60
404,34
404,45
405,31
405,4
405,26
405,8
405,11
405,9
405,64
405,7
405,0
405,14
405,81
405,2
405,53
405,61
405,62
405,16
405,69
406,1
406,11
406,10
406,6
406,71
406,4
406,20
406,0
406,14
406,52
406,13
406,24
406,8
406,16
406,40
407,3
407,17
407,81
407,12
407,11
407,9
407,0
407,22
407,5
408,14
408,4
408,2
408,77
408,15
408,0
408,12
408,7
408,8
408,9
408,46
408,16
408,29
408,80
408,5
409,4
409,13
409,24
409,46
409,11
409,8
409,9
409,10
409,3
409,0
409,6
409,48
409,1
409,55
409,53
409,62
409,61
409,60
409,34
409,18
409,45
409,27
409,84
409,59
409,79
410,4
410,14
410,2
410,19
410,3
410,9
410,8
410,30
410,17
410,52
410,0
410,55
410,15
410,65
410,5
410,72
410,26
410,1
410,28
410,29
410,27
410,41
410,18
410,66
410,45
411,17
411,3
411,11
411,9
411,76
411,0
411,22
411,6
411,37
411,48
411,7
411,10
411,38
411,13
411,41
411,42
411,68
411,78
411,8
411,5
411,28
412,14
412,4
412,81
412,77
412,0
412,20
412,6
412,64
412,1
412,26
412,10
412,53
412,38
412,61
412,62
412,23
413,86
413,31
413,3
413,9
413,4
413,28
413,43
413,30
413,82
413,15
413,0
413,48
413,1
413,27
413,51
413,59
413,34
413,13
413,60
413,45
413,26
413,38
414,31
414,17
414,1
414,8
414,2
414,15
414,69
414,29
414,18
414,60
414,45
414,59
414,27
414,34
414,0
414,11
414,9
414,10
414,7
415,82
415,20
415,0
415,6
416,13
416,10
416,63
417,14
417,4
417,17
417,12
417,43
417,30
417,3
417,8
417,15
417,53
417,61
417,40
417,62
417,0
417,6
417,48
417,27
417,5
418,3
418,14
418,4
418,26
418,61
418,62
418,38
418,15
418,80
418,1
418,18
418,27
418,60
418,34
418,45
418,41
418,13
418,73
418,74
418,11
418,10
418,9
418,0
419,31
419,77
419,4
419,17
419,52
419,26
419,8
419,1
419,46
419,2
419,11
419,9
419,6
419,7
419,16
419,28
419,5
419,22
419,13
419,20
419,0
419,42
420,3
420,31
420,80
420,26
420,8
420,30
420,39
420,33
420,2
420,58
420,0
420,11
420,12
420,9
420,6
420,29
420,21
420,16
420,35
420,69
420,86
420,17
420,5
420,79
420,10
420,84
420,22
420,13
420,57
420,83
420,32
420,19
420,15
420,20
420,55
420,1
420,41
420,52
420,23
420,14
420,18
420,40
421,3
421,4
421,2
421,17
421,46
421,19
421,9
421,0
421,8
421,10
421,1
421,29
421,5
421,14
421,13
421,16
422,26
422,0
423,3
423,77
423,16
423,79
423,52
423,46
423,23
423,11
423,54
423,33
423,19
423,0
423,41
423,15
423,10
423,22
423,55
423,48
423,26
423,12
423,8
423,24
423,49
423,40
424,14
424,13
424,4
424,15
424,1
424,23
424,17
424,5
424,8
424,10
424,0
424,6
424,7
424,28
424,20
425,82
425,20
425,0
425,6
426,13
426,3
426,2
426,17
426,28
426,39
426,51
426,35
426,10
427,14
427,4
427,81
427,77
427,0
427,20
427,6
427,64
427,26
427,1
427,10
427,53
427,38
427,61
427,62
427,23
429,3
429,14
429,13
429,4
429,17
429,2
429,46
429,47
429,52
429,11
429,15
429,69
429,8
429,9
429,0
429,41
429,64
429,6
429,75
429,74
429,67
429,1
429,55
429,21
429,29
429,20
429,16
429,40
429,32
429,5
430,4
430,6
430,60
430,28
430,24
430,13
430,1
430,65
430,18
430,72
430,27
430,3
430,30
430,39
430,19
430,31
430,0
430,55
430,38
430,59
430,53
430,34
430,45
430,58
430,11
430,77
430,52
430,32
430,51
430,7
430,10
430,2
430,48
430,66
430,26
431,14
431,4
431,43
431,17
431,31
431,2
431,83
431,8
431,64
431,16
431,19
431,24
431,9
431,33
431,74
431,6
431,49
431,5
431,54
431,1
431,40
431,25
431,29
431,11
431,23
431,42
431,37
432,3
432,4
432,2
432,17
432,46
432,19
432,9
432,0
432,8
432,10
432,1
432,29
432,5
432,14
432,13
432,16
433,14
433,77
433,4
433,19
433,9
433,74
433,0
433,20
433,22
433,65
433,6
433,72
433,1
433,7
433,84
433,79
433,31
433,17
433,11
433,2
433,10
433,46
433,8
433,27
433,34
433,59
433,18
433,45
433,60
434,4
434,12
434,8
434,30
434,50
434,40
434,15
434,5
434,71
434,3
434,0
434,6
434,53
434,61
434,62
434,27
434,16
434,29
435,14
435,2
435,1
435,45
435,34
435,59
435,15
435,52
435,17
435,3
435,38
435,61
435,16
435,29
435,40
435,13
435,74
435,46
435,10
435,9
435,11
435,0
436,23
436,11
436,15
436,38
436,13
436,1
436,7
436,29
436,20
436,51
436,19
436,28
436,68
436,78
437,3
437,13
437,2
437,31
437,10
437,51
437,0
437,28
437,6
437,82
437,20
437,23
437,5
437,12
437,8
437,73
437,30
437,29
437,21
437,24
437,17
437,44
437,57
437,49
437,15
437,4
437,16
437,41
437,40
437,36
437,54
437,33
437,11
437,65
437,72
437,7
437,14
437,9
437,81
437,83
437,58
438,24
438,49
438,54
438,50
438,33
438,25
438,39
438,11
438,76
438,9
438,7
438,0
438,13
438,10
438,38
438,35
438,52
438,5
439,12
439,43
439,4
439,49
439,2
439,21
439,5
439,71
439,25
439,50
439,54
439,33
439,11
439,15
439,76
439,9
439,13
439,0
439,6
440,31
440,4
440,11
440,9
440,3
440,6
440,7
440,19
440,17
440,2
440,26
440,0
440,24
440,82
440,1
440,20
440,8
440,12
440,5
440,34
440,18
440,60
440,27
440,45
441,14
441,4
441,81
441,77
441,0
441,20
441,6
441,64
441,1
441,26
441,10
441,53
441,38
441,61
441,62
441,23
442,12
442,70
442,3
442,4
442,5
442,32
442,50
442,19
442,23
442,6
442,16
442,7
442,8
442,15
442,24
442,2
443,31
443,4
443,26
443,8
443,11
443,9
443,64
443,7
443,0
444,14
444,2
444,13
444,1
444,19
444,30
444,9
444,15
444,32
444,0
444,46
444,10
444,26
444,5
444,8
444,16
445,4
445,19
445,0
445,9
445,10
445,7
446,21
446,25
446,63
446,22
446,0
446,28
446,10
446,12
446,5
446,85
447,13
447,43
447,39
447,17
447,44
447,24
447,22
447,51
447,7
447,82
447,10
447,35
447,28
447,1
448,14
448,3
448,2
448,15
448,38
448,52
448,48
448,1
448,5
448,24
448,12
448,16
448,8
448,7
448,9
449,3
449,4
449,46
449,2
449,47
449,1
449,60
449,45
449,18
449,27
449,34
449,59
449,19
449,9
449,69
449,0
449,6
449,7
449,5
449,14
449,8
449,73
449,82
449,22
450,1
450,11
450,10
450,6
450,71
450,4
450,20
450,0
450,14
450,52
450,13
450,24
450,8
450,16
450,40
451,26
451,14
451,4
451,31
451,46
451,1
451,61
451,53
451,62
451,80
451,6
451,38
451,27
451,59
451,18
451,8
451,3
451,19
451,9
451,43
451,24
451,71
451,55
451,7
451,21
451,33
451,49
451,82
451,29
451,16
451,2
451,22
451,32
451,13
451,20
451,68
452,12
452,70
452,3
452,4
452,5
452,32
452,50
452,19
452,23
452,6
452,16
452,7
452,8
452,15
452,24
452,2
453,4
453,56
453,14
453,3
453,80
453,44
453,32
453,36
453,11
453,9
453,13
453,0
453,19
453,6
453,7
453,38
453,72
453,65
453,2
453,20
453,1
453,27
453,18
453,12
453,8
453,5
453,50
453,79
454,4
454,17
454,2
454,11
454,0
454,1
454,9
454,41
454,3
454,6
454,76
454,12
454,13
454,28
454,40
454,5
454,16
454,33
454,81
454,8
454,54
455,3
455,2
455,77
455,4
455,46
455,32
455,11
455,39
455,9
455,10
455,15
455,6
455,48
455,7
455,35
455,23
455,84
455,0
455,22
456,11
456,9
456,46
456,3
456,65
456,0
456,72
456,48
456,7
456,64
456,13
456,80
456,20
456,12
456,8
456,16
457,4
457,14
457,77
457,30
457,2
457,11
457,9
457,46
457,0
457,1
457,15
457,6
457,71
457,8
457,55
457,10
457,72
457,65
457,41
457,38
457,66
457,5
457,53
457,26
457,7
457,37
457,42
458,4
458,24
458,1
458,2
458,6
458,77
458,10
458,25
458,67
458,11
458,9
458,0
458,20
458,7
458,66
458,37
458,42
459,3
459,4
459,2
459,25
459,23
459,8
459,21
459,32
459,11
459,5
459,15
459,10
459,7
459,6
459,1
459,70
459,0
459,34
459,16
459,40
459,54
459,24
459,26
460,4
460,31
460,3
460,46
460,15
460,74
460,70
460,21
460,0
460,41
460,10
460,6
460,25
460,22
460,65
460,33
460,44
460,7
460,36
460,72
460,11
460,23
460,80
461,57
461,17
461,3
461,31
461,13
461,72
461,65
461,1
461,50
461,8
461,47
461,19
461,9
461,69
461,12
461,0
461,6
461,79
461,51
461,28
461,15
461,55
461,74
461,82
461,48
461,73
461,14
461,5
461,40
461,16
461,20
461,7
461,37
461,42
462,4
462,3
462,52
462,2
462,15
462,51
462,0
462,41
462,6
462,28
462,55
462,31
462,86
462,9
462,23
462,70
462,44
462,36
463,4
463,14
463,8
463,1
463,15
463,7
463,0
463,86
463,80
463,82
463,38
463,2
463,13
463,46
463,3
463,73
464,14
464,31
464,4
464,16
464,1
464,79
464,84
464,23
464,6
464,2
464,17
464,52
464,15
464,57
464,8
464,46
464,64
464,11
464,30
464,9
464,20
464,7
464,22
465,10
465,46
465,12
465,26
465,29
465,68
465,78
466,14
466,4
466,31
466,46
466,26
466,8
466,1
466,3
466,61
466,53
466,19
466,9
466,62
466,43
466,71
466,55
466,6
466,7
466,38
466,21
466,33
466,49
466,82
466,29
466,80
466,18
466,59
466,27
466,16
466,2
466,24
466,22
466,32
466,13
466,0
466,20
466,68
466,64
466,12
466,69
467,1
467,17
467,2
467,0
467,9
467,48
467,29
467,5
467,11
468,3
468,17
468,6
468,15
468,5
468,2
468,0
468,20
468,10
468,9
468,31
468,65
468,72
469,3
469,43
469,4
469,31
469,49
469,1
469,25
469,67
469,30
469,64
469,8
469,13
469,9
469,0
469,6
469,54
469,33
469,55
469,40
469,29
469,5
469,2
469,51
469,79
469,28
469,71
469,84
469,21
469,11
469,10
470,3
470,13
470,4
470,10
470,18
470,69
470,51
470,28
470,6
470,22
470,1
470,20
470,5
471,14
471,4
471,3
471,17
471,23
471,5
471,30
471,76
471,11
471,0
472,2
472,4
472,52
472,17
472,23
472,19
472,20
472,32
472,13
472,15
472,72
472,30
472,6
472,7
472,1
472,18
472,45
472,3
472,12
472,39
472,21
472,57
472,11
472,44
472,36
472,9
472,65
472,35
472,56
472,0
472,28
472,51
472,27
473,82
473,20
473,0
473,6
474,31
474,2
474,11
474,9
474,30
474,0
474,15
