product_id,category,brand,product_name,ingredients,product_rating,canonical_name
E118,에센스/세럼/앰플,이즈앤트리,이즈앤트리 어니언 뉴페어 B5 앰플 50ml 기획 (+겔크림 20ml),"[앰플] 정제수, 판테놀, 1,2-헥산다이올, 나이아신아마이드, 트레할로오스, 베타인, 알지닌, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 부틸렌글라이콜, 카프릴릴글라이콜, 하이드록시아세토페논, 펜틸렌글라이콜, 알란토인, 양파추출물, 카페인, 아세틸글루코사민, 인도멀구슬나무꽃추출물, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 아데노신, 아이비고드열매추출물, 다이소듐이디티에이, 트라넥사믹애씨드, 페룰릭애씨드, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트 [크림] 정제수, 프로판다이올, 글리세린, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 나이아신아마이드, 1,2-헥산다이올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 소듐헤파린, 양파추출물(9172.5ppm), 세테아릴알코올, 비닐다이메티콘, 카보머, 세테아릴올리베이트, 솔비톨, 솔비탄올리베이트, 바이오사카라이드검-1, 소듐폴리아크릴로일다이메틸타우레이트, 소듐아스코빌포스페이트, 트로메타민, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 솔비탄아이소스테아레이트, 하이드로제네이티드폴리데센, 에틸헥실글리세린, 시트릭애씨드, 아데노신, 하이드록시에틸셀룰로오스, 아이비고드열매추출물, 다이소듐이디티에이, 베타인, 소듐시트레이트, 트라넥사믹애씨드, 알란토인, 약모밀추출물, 판테놀, 가지열매추출물, 트라이데세스-10, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 참산호말추출물, 홀리바질잎추출물, 울금뿌리추출물",4.7,이즈앤트리 어니언 뉴페어 B5 앰플
E119,에센스/세럼/앰플,디어클레어스,[EGF 앰플] 클레어스 미드나잇 블루 유스 액티베이팅 드롭 20ml,"정제수, 부틸렌글라이콜, 에스에이치-올리 고펩타이드-1, 에스에이치-폴리펩타이드-1, 로우스 위트블루베리추출물, 레시틴, 솔비탄세스퀴올리에이 트, 1,2-헥산다이올, 카프릴릴글라이콜, 피이지-60 하이드로제네이티드캐스터오일, 글리세린, 클로페네 신, 구아이아줄렌, 에틸헥실글리세린, 아데노신",4.8,클레어스 미드나잇 블루 유스 액티베이팅 드롭
E121,에센스/세럼/앰플,메디힐,메디힐 티트리 진정 수분 세럼 40ml,"정제수, 글리세린, 부틸렌글라이콜, 2,3-부탄다이올, 메틸프로판다이올, 1,2-헥산다이올, 티트리잎수(19,400 ppm), 판테놀, C12-14알케스-12, 소듐하이알루로네이트(2,800 ppm), 카보머, 트로메타민, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 에틸헥실글리세린, 알란토인, 티트리잎오일(300 ppm), 잔탄검, 티트리추출물(100 ppm), 티트리잎추출물(100 ppm), 베타-글루칸, 토코페롤, 4-터피네올, 징크피씨에이, 다이프로필렌글라이콜, 펜틸렌글라이콜, 카프릴릴/카프릴글루코사이드, 하이드로제네이티드레시틴, 세라마이드엔피",4.7,메디힐 티트리 진정 수분 세럼
E122,에센스/세럼/앰플,아이소이,[콜라보/한정기획] 아이소이 모이스춰 닥터 장수진 수분앰플 40ml 기획 (+키링 랜덤증정),"정제수, 글리세린, 베타인, 트레할로오스, 스쿠알란, 카프릴릭/카프릭트라이글리세라이드, 판테놀, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드글라이코사미노글리칸, 티트리잎추출물, 쇠비름추출물, 약모밀추출물(어성초추출물), 흰버드나무껍질추출물, 오레가노잎추출물, 편백잎추출물, 락토바실러스/콩발효추출물, 육계나무껍질추출물, 알지닌, 카보머, 마카다미아씨오일, 피토스핑고신, 세라마이드엔피, 잔탄검, 자몽껍질오일, 솔비탄세스퀴올리에이트, 부틸렌글라이콜, 1,2-헥산다이올, 프로판다이올, 포트마리골드꽃추출물, 황금추출물, 모란뿌리추출물, 스페인감초뿌리추출물, 하이드로제네이티드레시틴, 리모넨※ ※식물유래 에센셜 오일에 원래 포함된 성분입니다",4.8,아이소이 모이스춰 닥터 장수진 수분앰플
E123,에센스/세럼/앰플,한율,[NEW][유분잡는 수분세럼] 한율 쑥히알 세럼 40ml 기획(+7ml),"""정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 소듐아크릴레이트크로스폴리머-2, 황해쑥잎수(10,554 ppm), 자일리톨, 다이에톡시에틸석시네이트, 아이소펜틸다이올, 피피지-13 -데실테트라데세스-24, 암모늄아크릴로일다이메틸타우레이트/베헤네스-25메타크라일레이트 크로스폴리머, 베타인, 스핑고모나스발효추출물, 세라마이드엔피, 아라키딜알코올, 에틸헥실 글리세린, 향료, 스테아릭애씨드, 피토스테롤, 베헤닐알코올, 아라키딜글루코사이드, 소듐메타 포스페이트, 하이드로제네이티드레시틴, 알지닌, 아스파틱애씨드, 글루타믹애씨드, 하이알루로닉 애씨드(100 ppm), 이노시톨, 세테아릴알코올, 락토바실러스발효물, 말토덱스트린, 하이드롤 라이즈드치자추출물, 프로필렌글라이콜, 소듐하이알루로네이트(1.5 ppm), 토코페롤""",4.8,한율 쑥히알 세럼
E124,에센스/세럼/앰플,웰라쥬,[중요한날하루전] 웰라쥬 원데이키트 7개입 택1 (히알/콜라겐/시카),"""1) 웰라쥬 리얼 에이치에이 하이드레이트 캡슐 소듐하이알루로네이트(90.95%), 알진, 하이드록시프로필사이클로덱스트린 2) 웰라쥬 리얼 에이치에이 하이드레이트 솔루션 정제수, 프로판다이올, 다이프로필렌글라이콜, 메틸프로판다이올, 글리세린, 글리세레스-26, 1,2-헥산다이올, 펜틸렌글라이콜, C12-14파레스-12, 소듐시트레이트, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 에틸헥실글리세린, 시트릭애씨드, 아데노신, 아이비고드열매추출물, 다이소듐이디티에이, 라벤더오일, 소듐하이알루로네이트(100ppm), 가지열매추출물, 알로에베라꽃추출물, 카프릴릭/카프릭트라이글리세라이드, 홀리바질잎추출물, 글라이코실트레할로오스, 멕시칸치아씨추출물, 병풀추출물, 약모밀추출물, 울금뿌리추출물, 참산호말추출물, 아세틸글루타민, 하이드로제네이티드레시틴, 소듐스테아로일글루타메이트, 수크로오스라우레이트, 세린, 글라이신, 알지닌, 히스티딘, 소듐피씨에이, 올레익애씨드, 리솔레시틴, 토코페롤, 세라마이드엔피, 벤질글라이콜, 하이드롤라이즈드글라이코사미노글리칸(28ppb), 소듐하이알루로네이트크로스폴리머(5ppb), 하이드롤라이즈드하이알루로닉애씨드(2.6ppb), 하이드록시프로필트라이모늄하이알루로네이트(0.6ppb), 하이알루로닉애씨드(0.05ppb), 소듐아세틸레이티드하이알루로네이트(0.01ppb), 리날룰""",4.8,웰라쥬 원데이키트
E125,에센스/세럼/앰플,에스네이처,[매끈결광/화잘먹수분천재세럼] 에스네이처 아쿠아 스쿠알란 세럼 50ml 리필팩,"정제수, 글리세린, 부틸렌글라이콜, 메틸프로판다이올, 1,2-헥산다이올, 베타인, 다시마추출물, 한련초잎추출물, 버지니아풍년화추출물, 소듐하이알루로네이트,하이드로제네이티드레시틴, 판테놀, 알란토인, 프룩토올리고사카라이드, 베타-글루칸, 하이드롤라이즈드하이알루로닉애씨드, 식물성스쿠알란(1ppm), 하이드록시프로필트라이모늄하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 에틸헥실글리세린, 카보머, 트로메타민, 잔탄검, 다이소듐이디티에이",4.7,에스네이처 아쿠아 스쿠알란 세럼 팩
E126,에센스/세럼/앰플,스튜디오17,[20층속보습/화잘먹세럼] 스튜디오17 워터부스트 히알루론 수분세럼 80ml,"정제수, 글리세린, 부틸렌글라이콜, 다이프로필렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 트레할로오스, 판테놀, 알지닌, 카보머, 베타인, 소듐하이알루로네이트(660,000ppb),에틸헥실글리세린, 시트릭애씨드, 아데노신, 자일리틸글루코사이드, 안하이드로자일리톨, 약모밀추출물, 다이소듐이디티에이, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 자일리톨, 잔탄검, 소듐시트레이트, 글루코오스, 락토바실러스발효용해물, 베타-글루칸, 검은귀리추출물, 레시틴, 하이드록시프로필트라이모늄하이알루로네이트(1000ppb), 포타슘솔베이트, 소듐아세틸레이티드하이알루로네이트(100ppb), 하이드롤라이즈드하이알루로닉애씨드 (100ppb), 폴리글리세릴-10라우레이트, 폴리글리세릴-4라우레이트, 하이알루로닉애씨드(25ppb), 카프릴릴/카프릴글루코사이드, 소듐하이알루로네이트크로스폴리머(10ppb), 포타슘하이알루로네이트(2ppb)",4.8,스튜디오17 워터부스트 히알루론 수분세럼
E127,에센스/세럼/앰플,프리메라,프리메라 비타티놀 바운시 리프트 세럼 30g 단품/기획,"정제수, 부틸렌글라이콜, 글리세린, 메틸글루세스-20, 아스코빌글루코사이드, 나이아신아마이드, 카프릴릴메티콘, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드폴리아이소부텐, 1,2-헥산다이올, 트로메타민, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리솔베이트20, 폴리아크릴레이트-13, 다이메티콘, 판테놀, 소듐스테아로일글루타메이트, 소듐시트레이트, 폴리아이소부텐, 폴리아크릴레이트크로스폴리머-6, 다이메틸아이소소바이드, 락토바실러스/콩추출물발효여과물, 해바라기씨오일, 옥수수전분, 돌콩오일, 만니톨, 수크로오스, 마이크로크리스탈린셀룰로오스, 글리세릴카프릴레이트, 스핑고모나스발효추출물, 에틸헥실글리세린, 솔비탄아이소스테아레이트, 소듐메타포스페이트, 당근추출물, 아데노신, 하이드록시피나콜론레티노에이트, 시트릭애씨드, 레티놀, 티타늄디옥사이드 (CI 77891), 황색산화철, 엑토인, 하이드로제네이티드레시틴, 아스코빅애씨드, 베타-카로틴, 토코페롤, 펜틸렌글라이콜, 프로필렌글라이콜, 소듐하이알루로네이트, 카보머, 아세틸테트라펩타이드-11, 아라비아고무나무검, 프로필렌글라이콜알지네이트",4.8,프리메라 비타티놀 바운시 리프트 세럼
E128,에센스/세럼/앰플,메디힐,[1+1] 메디힐 비타민씨 브라이트닝 세럼 40+40ml 기획,"정제수, 글리세린, 부틸렌글라이콜, 베타인, 나이아신아마이드(30,000 ppm), 1,2-헥산다이올, 메틸프로판다이올, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 인도멀구슬나무잎추출물, 울금뿌리추출물, 참산호말추출물, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 카카오추출물, 하이알루로닉애씨드, 판테놀(5,000 ppm), 폴리글리세릴-10라우레이트, 하이드로제네이티드레시틴, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 트로메타민, 카프릴릭/카프릭트라이글리세라이드, 에틸헥실글리세린, 프로판다이올, 아데노신, 소듐하이알루로네이트크로스폴리머, 토코페롤(200 ppm), 폴리글리세릴-10올리에이트, 하이드롤라이즈드글라이코사미노글리칸, 3-O-에틸아스코빅애씨드(100 ppm), 소듐파이테이트, 아스코빅애씨드(50 ppm), 세라마이드엔피, 벤질글라이콜, 베타-글루칸, 덱스트린, 카프릴로일살리실릭애씨드, 글루코노락톤, 카보머, 잔탄검, 향료",4.7,메디힐 비타민씨 브라이트닝 세럼 40
E129,에센스/세럼/앰플,나인위시스,[화잘먹매끈결앰플/단독기획] 나인위시스 하이드라 크림 앰플 더블 기획 (30ml+30ml),"-하이드라 크림앰플(30ml) 코코넛야자열매수,부틸렌글라이콜,글리세린,정제수,카프릴릭/카프릭트라이글리세라이드,폴리글리세릴-10스테아레이트,소듐하이 알루로네이트,바오밥나무씨추출물,펜타에리스리틸테트라에틸헥사노에이트,세테아릴알코올,알로에베라잎추출물,시어버터,1,2-헥산다이올,접시꽃추출물,드럼스틱씨오일,비피다발효여과물,락토코쿠스발효물,락토바실러스발효물,자이언트켈프추출물,하이알루로닉애씨드,하이드록시프로필트라이모늄하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,하이드롤라이즈드소듐하이알루로네이트,소듐아세틸레이티드하이알루로네이트,하이드롤라이즈드글라이코사미노글리칸,소듐하이알루로네이트크로스폴리머,다이메틸실란올하이알루로네이트,포타슘하이알루로네이트,카프릴릴글라이콜,펜틸렌글라이콜,스페인감초뿌리추출물,루이보스추출물,카보머,알지닌,하이드로제네이티드레시틴,잔탄검,알란토인,다이포타슘글리시리제이트,에틸헥실글리세린,소엽잎추출물,몰약수지추출물,모하비유카뿌리추출물",4.8,나인위시스 하이드라 크림 앰플 더블
E130,에센스/세럼/앰플,믹순,[엔하이픈 선우 PICK/단독기획] 믹순 콩 에센스 50ml 기획 (+병풀 에센스 20ml),"[콩 에센스] 락토바실러스/콩발효추출물, 락토바실러스/석류발효추출물, 효모/보리씨발효추출물, 락토바실러스/배즙발효여과물 [미니 순디 병풀 에센스] 정제수,부틸렌글라이콜, 병풀추출물 100,000ppm",4.7,믹순 콩 에센스
E131,에센스/세럼/앰플,라로슈포제,라로슈포제 에빠끌라 듀오+M 에센스 40ml,"정제수 글리세린 다이메티콘 아이소세틸스테아레이트 나이아신아마이드 아이소프로필라우로일사코시네이트 실리카 암모늄폴리아크릴로일다이메틸타우레이트 쌀전분 석류과피추출물 포타슘세틸포스페이트 솔비탄올리에이트 징크피씨에이 글리세릴스테아레이트에스이 아이소헥사데칸 소듐하이드록사이드 미리스틸미리스테이트 2-올레아미도-1,3-옥타데칸다이올 만노오스 폴록사머338 카프릴로일살리실릭애씨드 카프릴릴글라이콜 비트레오스실라발효물 시트릭애씨드 트라이소듐에틸렌다이아민다이석시네이트 말토덱스트린 잔탄검 펜틸렌글라이콜 폴리솔베이트80 아크릴아마이드/소듐아크릴로일다이메틸타우레이트코폴리머 살리실릭애씨드 피록톤올아민 향료",4.7,라로슈포제 에빠끌라 듀오
E132,에센스/세럼/앰플,한율,[1+1] 한율 어린쑥 속수분 쑥히알 세럼 40ml 리필 기획 (+40ml 리필),"""정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 소듐아크릴레이트크로스폴리머-2, 황해쑥잎수(10,554 ppm), 자일리톨, 다이에톡시에틸석시네이트, 아이소펜틸다이올, 피피지-13 -데실테트라데세스-24, 암모늄아크릴로일다이메틸타우레이트/베헤네스-25메타크라일레이트 크로스폴리머, 베타인, 스핑고모나스발효추출물, 세라마이드엔피, 아라키딜알코올, 에틸헥실 글리세린, 향료, 스테아릭애씨드, 피토스테롤, 베헤닐알코올, 아라키딜글루코사이드, 소듐메타 포스페이트, 하이드로제네이티드레시틴, 알지닌, 아스파틱애씨드, 글루타믹애씨드, 하이알루로닉 애씨드(100 ppm), 이노시톨, 세테아릴알코올, 락토바실러스발효물, 말토덱스트린, 하이드롤 라이즈드치자추출물, 프로필렌글라이콜, 소듐하이알루로네이트(1.5 ppm), 토코페롤""",4.8,한율 어린쑥 속수분 쑥히알 세럼
E133,에센스/세럼/앰플,빌리프,[피부톤ON] NEW 빌리프 슈퍼 드랍스 비타C토닝세럼 30ml 1+1 기획/50ml 기획,"정제수, 부틸렌글라이콜, 나이아신아마이드, 프로판다이올, 2,3-부탄다이올, 1,2-헥산다이올, 글리세린, 아이소펜틸다이올, 판테놀, 레몬밤꽃/잎/줄기수*, 로즈마리잎수*, 타임잎추출물*, 유칼립투스잎추출물*, 폴스애플민트잎추출물*, 로즈힙열매추출물*, 베타인, 아스코빅애씨드, 글루타티온, 폴리글리세릴-10스테아레이트, 폴리글리세릴-10올리에이트, 효모발효여과물, 겨우살이추출물, 락토바실러스/콩발효추출물, 알란토인, 트레할로오스, 띠뿌리추출물, 암모늄폴리아크릴로일다이메틸타우레이트, 잔탄검, 카보머, 소듐글루코네이트, 피브이엠/엠에이코폴리머, 소듐시트레이트, 소듐하이알루로네이트, 트로메타민, 시트릭애씨드, 하이드롤라이즈드옥수수전분, 수크로오스, 락틱애씨드, 오렌지껍질오일+, 라임전초오일+, 센티드제라늄꽃오일+, 로즈마리잎오일+, 리모넨, 시트로넬올, 제라니올, 시트랄, 리날룰 *표시: belif original formula +표시: 식물 유래 향",4.9,NEW 빌리프 슈퍼 드랍스 비타C토닝세럼
E134,에센스/세럼/앰플,아이소이,[응급진정세럼] 아이소이 아크니닥터 1st 컨트롤 세럼 40ml 기획(+응급진정패드4매),"정제수, 글리세린, 에탄올(식물발효), 카프릴릭/카프릭트라이글리세라이드, 베타인, 마카다미아씨오일, 세테아릴알코올, 글리세릴스테아레이트, 흰버드나무껍질추출물, 고삼뿌리추출물, 비타민나무열매추출물, 약모밀추출물, 다마스크장미꽃수, 레몬향티트리오일, 소듐하이알루로네이트, 잔탄검, 알란토인,서양송악추출물, 신선초추출물, 바오밥나무잎추출물, 밤껍질추출물, 병풀추출물, 알지닌, 카보머, 포트마리골드꽃추출물, 부틸렌글라이콜, 1,2-헥산다이올, 솔비탄스테아레이트, 황금추출물, 모란뿌리추출물, 스페인감초뿌리추출물, 시트랄※",4.7,아이소이 아크니닥터 1st 컨트롤 세럼
E135,에센스/세럼/앰플,퍼셀,[수분광채] 퍼셀 247 초유 포어 디펜스 장벽강화 미스트 55ml,"정제수, 프로판다이올, 비피다발효용해물(3.6%), 락토바실러스발효용해물(3.6%), 다이프로필렌글라이콜, 펜틸렌글라이콜, 부틸렌글라이콜, 락토코쿠스발효용해물, 피키아발효용해여과물, 효모발효용해여과물, 1,2-헥산다이올, 초유(7,500ppm), 클로렐라 불가리스추출물, 자일리톨, 백미꽃추출물, 접시꽃추출물, 하이알루로닉애씨드, 우유지질, 베타인, 판테놀, 글루코오스, 글리세린, 프룩토올리고사카라이드, 프룩토오스, 에틸헥실글리세린, 다이페닐다이메티콘, 아데노신, 트라이에틸헥사노인, 소듐시트레이트, 소듐파이테이트, 시트릭애씨드, 하이드로제네이티드레시틴, 베타-글루칸, 토코페롤,마그네슘클로라이드, 테트라데실아미노부티로일발릴아미노부티릭우레아트라이플루오로아세테이트",4.7,퍼셀 247 초유 포어 디펜스 장벽강화 미스트
E136,에센스/세럼/앰플,바이오던스,[모공/광채] 바이오던스 포어 퍼펙팅 콜라겐 펩타이드 세럼 30ml 기획 (+10ml),"콜라겐수, 정제수, 글리세린, 트라이프로필렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 트레할로오스, 소듐폴리아크릴로일다이메틸타우레이트, 부틸렌글라이콜, 알란토인, 폴리글리세릴-10라우레이트, 소듐폴리아크릴레이트, 에틸헥실글리세린, 하이드롤라이즈드하이알루로닉애씨드, 아데노신, 잔탄검, 폴리쿼터늄-51, 다이소듐이디티에이, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 카프릴릴글라이콜, 피브이엠/엠에이코폴리머, 사이아노코발아민, 황련뿌리추출물, 소듐하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 토코페롤, 프로판다이올, 사카라이드아이소머레이트, 소듐아세틸레이티드하이알루로네이트, 콜라겐추출물, 하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 알지닉애씨드, 실란트라이올, 포타슘하이알루로네이트, 하이드롤라이즈드엘라스틴, 엘라스틴, 수용성엘라스틴, 트라이펩타이드-1, 아세틸헥사펩타이드-8, 카퍼트라이펩타이드-1, 팔미토일트라이펩타이드-5, 에스에이치-올리고펩타이드-1, 펜타펩타이드-4, 팔미토일트라이펩타이드-38, 헥사펩타이드-9, 헥사펩타이드-12, 팔미토일펜타펩타이드-4",4.8,바이오던스 포어 퍼펙팅 콜라겐 펩타이드 세럼
E137,에센스/세럼/앰플,디오디너리,[고강도] 디오디너리 레티놀 1% 인 스쿠알란 30ml,"스쿠알란,카프릴릭/카프릭트라이글리세라이드,호호바씨오일,레티놀(1%),토마추출물,로즈마리잎추출물,하이드록시메톡시페닐데카논,비에이치티",4.7,디오디너리 레티놀 1 인 스쿠알란
E138,에센스/세럼/앰플,제로이드,제로이드 인텐시브 하이드레이팅 앰플 30ml,"정제수, 부틸렌글라이콜, 사카라이드아이소머레이트, 1,2-헥산다이올, 소듐하이알루로네이트, 시트릭애씨드, 소듐시트레이트",4.8,제로이드 인텐시브 하이드레이팅 앰플
E139,에센스/세럼/앰플,파티온,[단독기획/대용량] 파티온 노스카나인 트러블 모공탄력 세럼 50ml 기획(+5ml+크림 5ml),"정제수, 프로판다이올, 글리세린, 다이프로필렌글라이콜, 펜틸렌글라이콜, 나이아신아마이드, 솔비톨, 베타인, 판테놀, 자일리틸글루코사이드, 폴리글리세릴-10라우레이트, 클로렐라 불가리스추출물, 글루코오스, 트레할로오스, 부틸렌글라이콜, 카보머, 소듐폴리아크릴로일다이메틸타우레이트, 알란토인, 프룩토올리고사카라이드, 프룩토오스, 하이드로제네이티드레시틴, 트로메타민, 글리세릴글루코사이드, 세틸팔미테이트, 에틸헥실글리세린, 카페인, 다이포타슘글리시리제이트, 소듐폴리아크릴레이트, 아데노신, 1,2-헥산다이올, 안하이드로자일리톨, 자일리톨, 자일로오스, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 올리브오일, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 소듐하이알루로네이트, 소듐파이테이트, 세테아릴알코올, 베타-글루칸, 포스파티딜콜린, 카프릴릴글라이콜, 사과추출물, 세라마이드엔피, 콜레스테롤, 세라마이드에이피, 레틴알, 팔미토일펜타펩타이드-4, 하이드록시아세토페논, 소듐헤파린, 토코페롤, 쑥잎추출물",4.9,파티온 노스카나인 트러블 모공탄력 세럼
E140,에센스/세럼/앰플,빌리프,[수분잠금] 빌리프 슈퍼 드랍스 멀티7 히알루론세럼 30ml 1+1 기획,"정제수,글리세린,부틸렌글라이콜,다이프로필렌글라이콜,프로판다이올,2,3-부탄다이올,1,2-헥산다이올,판테놀,베타인,아이소펜틸다이올,폴리글리세릴-10스테아레이트,폴리글리세릴-10올리에이트,카보머,알란토인,트레할로오스,암모늄폴리아크릴로일다이메틸타우레이트,트로메타민,효모발효여과물,겨우살이추출물,락토바실러스/콩발효추출물,소듐하이알루로네이트(0.03%),잔탄검,띠뿌리추출물,소듐글루코네이트,말라카이트추출물,피브이엠/엠에이코폴리머,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,하이드롤라이즈드하이알루로닉애씨드(0.01%),레몬밤꽃/잎/줄기수*,로즈마리잎수*,타임잎추출물*,유칼립투스잎추출물*,하이알루로닉애씨드(0.001%),하이드롤라이즈드소듐하이알루로네이트(0.001%),하이드록시프로필트라이모늄하이알루로네이트(0.001%),소듐아세틸레이티드하이알루로네이트(0.001%),베타-글루칸,폴스애플민트잎추출물*,로즈힙열매추출물*,펜틸렌글라이콜,에틸헥실글리세린,소듐하이알루로네이트크로스폴리머(0.00005%),오렌지껍질오일+,라임전초오일+,센티드제라늄꽃오일+,로즈마리잎오일+,리모넨,시트로넬올,제라니올,시트랄,리날룰 *표시: belif original formula +표시: 식물 유래 향",4.9,빌리프 슈퍼 드랍스 멀티7 히알루론세럼
E141,에센스/세럼/앰플,바이오힐보,[NAD광채세럼] 바이오힐보 NAD 프리즈셀 글로우 파워 세럼 30ml [단품/기획],"정제수, 글리세린, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 펜틸렌글라이콜, 폴리글리세린-3, 아이리쉬모스추출물, 사탕수수추출물, 유럽밤나무씨추출물, 백미꽃추출물, 접시꽃추출물, 해마토코쿠스 플루비알리스추출물, 로즈마리잎추출물, 콜라겐추출물, 수용성콜라겐, 메틸글루세스-20, 글리세릴폴리메타크릴레이트, 암모늄폴리아크릴로일다이메틸타우레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 아미노메틸프로판다이올, 젤란검, 알란토인, 판테놀, 아가, 에틸헥실글리세린, 다이펩타이드-15, 아데노신, 피브이엠/엠에이코폴리머, 베타-글루칸, 니코틴아마이드아데닌다이뉴클레오타이드, 카프릴로일살리실릭애씨드, 사이아노코발아민, 하이드로제네이티드레시틴, 콜레스테롤, 세라마이드엔피, 폴리글리세릴-10라우레이트, 토코페롤, 올레익애씨드, 스테아릭애씨드, 나이아신아마이드, 글루타티온, 엑토인, 레스베라트롤, 스쿠알란, 아스타잔틴, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 하이드록시에틸셀룰로오스, 폴리아크릴레이트크로스폴리머-6, 프로판다이올, 소듐디엔에이, 알지닌, 아스코빅애씨드폴리펩타이드, C12-13알케스-9, 소듐하이알루로네이트크로스폴리머, 카프릴릴글라이콜, 엘라스틴, 하이드록시아세토페논, 트라이펩타이드-10시트룰린, 카보머, 다이소듐이디티에이, 잔탄검, 카라멜",4.8,바이오힐보 NAD 프리즈셀 글로우 파워 세럼
